company,role,salary,experience,Location,description,skills,qualification,industry_type,Functional_area,Employment_type,Role_category
"ALTEN Calsoft Labs is a next gen digital transformation, technology consulting, enterprise IT and product engineering services company, that helps customers to become smarter, highly productive, nimble and better at predicting the future. Leveraging our extensive deep industry and business process expertise, passion for customer excellence, and proven global IT services delivery model and network €“ we offer best of the breed offerings for Industry verticals like Education, Healthcare & Life Sciences, Networking & Telecom, Hi-Tech, ISV and Retail.24000 + Employees, 20 + Countries1000 + CustomersSince 1992, ALTEN Calsoft Labs has delivered unmatched and sustainable business value to its customers through a combination of process excellence, reusable frameworks and technology innovation, integration and transformation. With a multi-cultural and transnational talent comprising over 24,000 employees, spread across 20 countries, we bring in competitive advantage, innovative and fresh perspectives to business challenges and promote a collaborative knowledge environment.ALTEN Calsoft Labs is a pioneer in delivering Business Innovation, Integration and Transformation through disruptive technologies like SMAC (Social €“ Mobility €“ Analytics €“ Cloud), IoT and Big Data. We have mastered the art of addressing enterprise business and technology challenges through our €Connected Customer framework€ that:Enables enterprise business transformation, technology innovation and integration.Facilitates customers thrive in the digital age by enhancing productivity and performance.ALTEN Calsoft Labs has received accreditation certification of CMMI level-3, DEV-1.3version, ISO 9001:2015 and ISO/IEC 27001:2013 for Information security management system covering provision of resources, work environment for software design, development testing, implementation, maintenance, enhancement and support projects. This certifies that the Quality Management System of ALTEN Calsoft Labs has been audited and found to be in accordance with the requirements of the Management System standard.","RoleIT Infrastructure Services - Other,",Not Disclosed,9 - 14 years,Bangalore/Bengaluru,"Job descriptionRoles and Responsibilities  1.       Advanced knowledge on Networking, Windows and Linux.2.       Maintaining and Monitoring daily IT operations, including operating systems, security tools, applications, servers, Firewall, Switches, Access Points, email systems, laptops, desktops, software and hardwares.3.       Coordinating technology installations, upgrades, and maintenance.4.       Selecting and purchasing new and replacement hardware and software, based on requirement.5.       Assuring all IT requests and issues/incidents are performed within the SLA.6.       Managing team members and monitoring their performance.7.       Overseeing the annual IT budget and ensuring cost-effectiveness.8.       Disaster recovery plan and backup procedures.9.       Multi-tasking and time-management skills, with the ability to prioritize tasks and manage the escalations.10.   Asset Management, IT audit and Completion.11.   Good Verbal and written communication skills.Note: Should be available to join in lessthan a month.RoleIT Infrastructure Services - Other,Industry TypeIT Services & Consulting,Functional AreaIT & Information Security,Employment TypeFull Time, PermanentRole CategoryIT Infrastructure ServicesEducationUG :Any GraduateKey Skillsnetworkingit managementit operationsaccess pointsfirewallIT Operations ManagementRoutingSwitchingSkills highlighted with ‘‘ are preferred keyskills","['networking', 'it management', 'it operations', 'access points', 'firewall', 'IT Operations Management', 'Routing', 'Switching']",['UG :Any Graduate'],"Industry TypeIT Services & Consulting,","Functional AreaIT & Information Security,","Employment TypeFull Time, Permanent",Role CategoryIT Infrastructure Services
EQUINITI INDIA PRIVATE LIMITED,"RoleIT Project Manager,",Not Disclosed,7 - 12 years,Chennai,"Job descriptionRole summaryDelivery of robust and resilient IT infrastructure solutions is critical to the success of the Group. We have an exciting opportunity for a dynamic and enthusiastic Senior IT Project Manager to manage a portfolio of projects, ranging in size, complexity and scope.The primary responsibility will be to manage infrastructure projects for the IT Division and infrastructure workstreams of Business sponsored projects. However, projects may incorporate a combination of business, application development and infrastructure deliverables for any area of the EQ Group.The job holder will be responsible for managing the IT delivery throughout the project lifecycle, ensuring that all documentation is completed, and gateway criteria met. The role will include scoping and planning projects and work streams, including undertaking studies and the production of business cases for IT sponsored infrastructure projects and may require input to Business sponsored business cases with IT infrastructure elements.The role includes liaison with project stakeholders to ensure that requirements and deliverables are fully scoped, understood and approved by IT governance boards, estimated accurately, resources secured with delivery plans aligned, resulting in a successful and timely delivery. Projects will utilise resources from across the IT division in multiple locations (including offshore) and may also involve the use of 3rd party suppliers.In addition to leading project delivery teams, the job holder will have line management responsibilities. Core Duties/Responsibilities Managing a portfolio of work, being either single or multiple projects throughout the project lifecycle. Adhering to the Group Project Management Methodology, ensuring that gateway criteria are met at each stage in the project delivery. Successful delivery of all projects in accordance with the Client and Business requirements, within budget and on schedule. Managing project deliverables and resources, ensuring timely and complete delivery by self, project team and 3rd party suppliers. Develop and maintain effective working relationships with colleagues, stakeholders, suppliers and Clients. Co-ordinating and contributing to the production of assessments, designs and supporting documentation. Production of high-quality project documentation, including management and delivery plans, reports, logs and service introduction material. Review and sign-off of project deliverables and documentation. Identifying and managing risks and issues that could threaten a project’s delivery. Recommending and/or taking appropriate action to overcome delays, challenges or cost over-runs. Chairing project meetings and facilitating project workshops. Co-ordinating and/or contributing to the design, development and specification of new/revised processes and systems, documentation, training materials, etc, as required. Adherence to all Audit, Regulatory, Security and Compliance requirements.Skills, Capabilities and Attributes  Track record of successful and timely delivery of IT infrastructure projects, operating within a formal project methodology and enterprise organisation. Experience and working knowledge of MS Management Solutions and understanding of the following or similar would be beneficial: Enterprise data centres, virtualisation, storage, SQL and SharePoint databases, networks, Exchange, Cisco, VPNs, ADFS, F5. Excellent written and verbal communication skills. Ability to communicate IT and Infrastructure terminology and technology in plain-English and in non-technical terms to colleagues and Clients. Knowledge, confidence and experience of working with technical leads and subject matter experts to scope and plan solutions and delivery approaches. Sound grasp and understanding of IT terminology and technologies, confident in prioritising activities and challenging and /or supporting requirements, design and implementation decisions. Strong stakeholder management skills, with the confidence to positively influence and challenge supportively and effectively where appropriate. Experience of leading global delivery teams and managing deliveries with 3rd party suppliers. Effective time management skills with proven ability to manage multiple projects effectively. Ability to work calmly and methodically when under pressure. Experience of building and leading effective project delivery teams. Strong leadership skills and experience of developing and guiding direct reports, and embedding best practice. Experience gained within financial services or other regulated environments would be advantageous.We are committed to equality of opportunity for all staff and applications from individuals are encouraged regardless of age, disability, sex, gender reassignment, sexual orientation, pregnancy and maternity, race, religion or belief and marriage and civil partnerships. Please note any offer of employment is subject to satisfactory pre-employment screening checks.RoleIT Project Manager,Industry TypeBPO / Call Centre,Functional AreaProject & Program Management,Employment TypeFull Time, PermanentRole CategoryTechnology / ITEducationUG :Any GraduatePG :Any PostgraduateKey SkillsProject ManagementExchangestakeholder managementSharePoint databasesVPNsCisconetworksADFSF5SQLAuditingSkills highlighted with ‘‘ are preferred keyskills","['Project Management', 'Exchange', 'stakeholder management', 'SharePoint databases', 'VPNs', 'Cisco', 'networks', 'ADFS', 'F5', 'SQL', 'Auditing']","['UG :Any Graduate', 'PG :Any Postgraduate']","Industry TypeBPO / Call Centre,","Functional AreaProject & Program Management,","Employment TypeFull Time, Permanent",Role CategoryTechnology / IT
Equiniti,"RoleIT Project Manager,",Not Disclosed,9 - 11 years,Chennai,"Job description         Role summary    Delivery of robust and resilient IT infrastructure solutions is critical to the success of the Group. We have an exciting opportunity for a dynamic and enthusiastic Senior IT Project Manager to manage a portfolio of projects, ranging in size, complexity and scope.   The primary responsibility will be to manage infrastructure projects for the IT Division and infrastructure workstreams of Business sponsored projects. However, projects may incorporate a combination of business, application development and infrastructure deliverables for any area of the EQ Group.   The job holder will be responsible for managing the IT delivery throughout the project lifecycle, ensuring that all documentation is completed, and gateway criteria met. The role will include scoping and planning projects and work streams, including undertaking studies and the production of business cases for IT sponsored infrastructure projects and may require input to Business sponsored business cases with IT infrastructure elements.   The role includes liaison with project stakeholders to ensure that requirements and deliverables are fully scoped, understood and approved by IT governance boards, estimated accurately, resources secured with delivery plans aligned, resulting in a successful and timely delivery. Projects will utilise resources from across the IT division in multiple locations (including offshore) and may also involve the use of 3rd party suppliers.   In addition to leading project delivery teams, the job holder will have line management responsibilities.       Core Duties/Responsibilities    Managing a portfolio of work, being either single or multiple projects throughout the project lifecycle.   Adhering to the Group Project Management Methodology, ensuring that gateway criteria are met at each stage in the project delivery.   Successful delivery of all projects in accordance with the Client and Business requirements, within budget and on schedule.   Managing project deliverables and resources, ensuring timely and complete delivery by self, project team and 3rd party suppliers.   Develop and maintain effective working relationships with colleagues, stakeholders, suppliers and Clients.   Co-ordinating and contributing to the production of assessments, designs and supporting documentation.   Production of high-quality project documentation, including management and delivery plans, reports, logs and service introduction material.   Review and sign-off of project deliverables and documentation.   Identifying and managing risks and issues that could threaten a project s delivery.   Recommending and/or taking appropriate action to overcome delays, challenges or cost over-runs.   Chairing project meetings and facilitating project workshops.   Co-ordinating and/or contributing to the design, development and specification of new/revised processes and systems, documentation, training materials, etc, as required.   Adherence to all Audit, Regulatory, Security and Compliance requirements.      Skills, Capabilities and Attributes     Track record of successful and timely delivery of IT infrastructure projects, operating within a formal project methodology and enterprise organisation.   Experience and working knowledge of MS Management Solutions and understanding of the following or similar would be beneficial: Enterprise data centres, virtualisation, storage, SQL and SharePoint databases, networks, Exchange, Cisco, VPNs, ADFS, F5.   Excellent written and verbal communication skills.   Ability to communicate IT and Infrastructure terminology and technology in plain-English and in non-technical terms to colleagues and Clients.   Knowledge, confidence and experience of working with technical leads and subject matter experts to scope and plan solutions and delivery approaches.   Sound grasp and understanding of IT terminology and technologies, confident in prioritising activities and challenging and /or supporting requirements, design and implementation decisions.   Strong stakeholder management skills, with the confidence to positively influence and challenge supportively and effectively where appropriate.   Experience of leading global delivery teams and managing deliveries with 3rd party suppliers.   Effective time management skills with proven ability to manage multiple projects effectively.   Ability to work calmly and methodically when under pressure.   Experience of building and leading effective project delivery teams.   Strong leadership skills and experience of developing and guiding direct reports, and embedding best practice.   Experience gained within financial services or other regulated environments would be advantageous.  RoleIT Project Manager,Industry TypeBanking,Functional AreaProject & Program Management,Employment TypeFull Time, PermanentRole CategoryTechnology / ITEducationUG :Any GraduatePG :Any PostgraduateKey Skillscyber securityProject managementInformation securityApplication developmentProject deliveryStakeholder managementciscoFinancial servicesSQLAuditing","['cyber security', 'Project management', 'Information security', 'Application development', 'Project delivery', 'Stakeholder management', 'cisco', 'Financial services', 'SQL', 'Auditing']","['UG :Any Graduate', 'PG :Any Postgraduate']","Industry TypeBanking,","Functional AreaProject & Program Management,","Employment TypeFull Time, Permanent",Role CategoryTechnology / IT
"We work hard, collaborate and care. Together we create seamless transactions, accessible services and positive experiences for people around the world.","RoleIT Project Manager,",Not Disclosed,7 - 10 years,Chennai,"Job description   Core Duties/Responsibilities     Managing a portfolio of work, being either single or multiple projects throughout the project lifecycle.   Adhering to the Group Project Management Methodology, ensuring that gateway criteria are met at each stage in the project delivery.   Successful delivery of all projects in accordance with the Client and Business requirements, within budget and on schedule.   Managing project deliverables and resources, ensuring timely and complete delivery by self, project team and 3rd party suppliers.   Develop and maintain effective working relationships with colleagues, stakeholders, suppliers and Clients.   Co-ordinating and contributing to the production of assessments, designs and supporting documentation.   Production of high-quality project documentation, including management and delivery plans, reports, logs and service introduction material.   Review and sign-off of project deliverables and documentation.   Identifying and managing risks and issues that could threaten a project s delivery.   Recommending and/or taking appropriate action to overcome delays, challenges or cost over-runs.   Chairing project meetings and facilitating project workshops.   Co-ordinating and/or contributing to the design, development and specification of new/revised processes and systems, documentation, training materials, etc, as required.   Adherence to all Audit, Regulatory, Security and Compliance requirements.       Skills, Capabilities and Attributes      Track record of successful and timely delivery of IT infrastructure projects, operating within a formal project methodology and enterprise organisation.   Experience and working knowledge of MS Management Solutions and understanding of the following or similar would be beneficial: Enterprise data centres, virtualisation, storage, SQL and SharePoint databases, networks, Exchange, Cisco, VPNs, ADFS, F5.   Excellent written and verbal communication skills.   Ability to communicate IT and Infrastructure terminology and technology in plain-English and in non-technical terms to colleagues and Clients.   Knowledge, confidence and experience of working with technical leads and subject matter experts to scope and plan solutions and delivery approaches.   Sound grasp and understanding of IT terminology and technologies, confident in prioritising activities and challenging and /or supporting requirements, design and implementation decisions.   Strong stakeholder management skills, with the confidence to positively influence and challenge supportively and effectively where appropriate.   Experience of leading global delivery teams and managing deliveries with 3rd party suppliers.   Effective time management skills with proven ability to manage multiple projects effectively.   Ability to work calmly and methodically when under pressure.   Experience of building and leading effective project delivery teams.   Strong leadership skills and experience of developing and guiding direct reports, and embedding best practice.   Experience gained within financial services or other regulated environments would be advantageous.   RoleIT Project Manager,Industry TypeFinancial Services,Functional AreaProject & Program Management,Employment TypeFull Time, PermanentRole CategoryTechnology / ITEducationUG :Any GraduatePG :Any PostgraduateKey Skillscyber securityProject managementInformation securityApplication developmentProject deliveryStakeholder managementciscoFinancial servicesSQLAuditing","['cyber security', 'Project management', 'Information security', 'Application development', 'Project delivery', 'Stakeholder management', 'cisco', 'Financial services', 'SQL', 'Auditing']","['UG :Any Graduate', 'PG :Any Postgraduate']","Industry TypeFinancial Services,","Functional AreaProject & Program Management,","Employment TypeFull Time, Permanent",Role CategoryTechnology / IT
"DXC is the worlds leading independent, end-to-end IT services company, helping clients harness the power of innovation to thrive on change. Created by the merger of CSC and the Enterprise Services business of Hewlett Packard Enterprise, DXC Technology is a $25 billion company with a 60-year legacy of delivering results for thousands of clients in more than 70 countries. Our technology independence, global talent and extensive partner network combine to deliver powerful next-generation IT services and solutions.","RoleIT Project Manager,",Not Disclosed,5 - 9 years,Bangalore/Bengaluru,"Job description   Creates and implements project definitions, schedules, budgets, and objectives for one or more medium/large sized projects of low to moderate complexity. Prepares detailed statements of work and gains concurrence and approval from stakeholders regarding various project aspects and adjusts accordingly. Participates in delivery assurance reviews to ensure adherence to project management policies and procedures.            Assists in the staffing of projects. Organizes project team members to ensure communication and understanding of deadlines, assignments and objectives. Participates in work as applicable.            Manages costs, schedules and quality by overseeing project deliverables. Ensures schedule and budget are met. May revise as appropriate.            Performs ongoing review of project status; identifies possible project risks. Recommends and implements risk mitigation solutions as approved and as appropriate.            Works in conjunction with team members and stakeholders to manage changes to technical requirements, business requirements and schedule of the project. Provides input on possible changes needed based on current project status.            Manages client, company and project team expectations for agreed upon project performance by obtaining and providing project metrics. Recommends changes or alternate paths based upon performance and metrics.            Oversees assigned personnel for projects. Assigns work and provides direction about timeliness and completion of project objectives. Addresses performance issues within prescribed guidelines. Provides performance input upon completion of project.            Leads the project team in determining client requirements and translating requirements into operational plans.            Works with management on project proposals, bids, contracts, estimates, and schedules.            Ensures adherence to legally binding requirements.            Develops, proposes, and negotiates project proposals, quotations, and add-ons to leadership and the client.            Integrates and uses Project Management methodologies.            REQUIRED SKILLS              PMP Certification or willingness to pursue certification            Experience working with project management methodology (PMI aligned framework) including budget development, project planning, control and assurance methodologies, project management software and finance and accounting concepts and practices            Experience working with client requirements, business objectives, and critical success factors            Experience in managing / leading Hosting (Server commission, decommission, migration, consolidation, network voice/data, application integration, DR recovery and planning and deployment) projects            Skilled in estimating and common project management tools            Good communication skills            Creative thinking and problem-solving skills            Ability to Multitask and manage a mix of small, medium and large projects            Ability to work in a team environment        SKILLS (Good to Have)              Experience working with delivery assurance principles and appropriate relevant procedures            Experience working with techniques and approaches related to the architecture, development, integration, and deployment of project phases            Good leadership skills to train, guide and mentor the work of less experienced personnel            Ability to create and maintain formal and informal networks        Relevant Domain Experience              Knowledge of Data Center, Mid-Range infrastructures.            Knowledge of Cabling and Networking (IP Schema, Routing and Switching products)            Knowledge of Security (IDS and Firewalls) -   Good to Have             Knowledge of HP blades Enclosure-   Good to Have             Knowledge of Backup and Storage            Knowledge of Server Operating Systems-   Good to Have             Remote Connectivity Tool Knowledge (DRAC, RDP, ILO) -   Good to Have             VMware Infrastructure (VMotion, DRS Clusters, VM Convertor) -   Good to Have     RoleIT Project Manager,Industry TypeIT Services & Consulting,Functional AreaProject & Program Management,Employment TypeFull Time, PermanentRole CategoryTechnology / ITEducationUG :Any GraduatePG :Any PostgraduateKey SkillsPMPAssuranceOperating systemsStaffingProject managementSchemavmware infrastructureDeploymentProject planningOperations","['PMP', 'Assurance', 'Operating systems', 'Staffing', 'Project management', 'Schema', 'vmware infrastructure', 'Deployment', 'Project planning', 'Operations']","['UG :Any Graduate', 'PG :Any Postgraduate']","Industry TypeIT Services & Consulting,","Functional AreaProject & Program Management,","Employment TypeFull Time, Permanent",Role CategoryTechnology / IT
Bayer CropScience Ltd,"RoleOperations Manager,",Not Disclosed,8 - 12 years,Bangalore/Bengaluru,"Job description               Lead, assign and develop right resources globally across SCBg, SCD, SCR and SCN to drive different tasks               Lead team members globally across locations in driving deliverables and in their development & assignments               Establish reporting measures and metrics for teams around key performance indicators               Develops resources with the necessary skills for the upcoming activities and projects               Lead and collaborate closely with CFA and GTPM head to ensure that global objectives are achieved.               Drive strong collaboration and connections with all team members across CFA hubs to deliver as a team               Communicates effectively with internal and external stakeholders               Key point of contact for timely and effective resolution of tickets with B level team (external vendor)               Ensure proper process design and documentation for new services scope or extension of existing services.               Accountable to manage effectively risks and issue resolution.               Implements best practices to maintain high quality and strive for continued service excellence to stakeholders               Prepares and provide skilled resources for strategic projects impacting the area of Business Applications.               Owner of SSC transition roadmap incl. FTEs overview, identifying interdependencies between projects and external programs               Support GTPM group in establishing SSCDN transition strategy and any ongoing or future program roles incl. preparation of presentations.               Drive effective and efficient collaboration with all stakeholders to ensure proper support & program management               Ensure team is updated with relevant company policies, are understood and adhered to.                Lead team Globally towards continuous process improvement and work closely to identify the areas of improvements, standardizations and optimization               Need to focus on “Developing People & Teams” by ensuring on-the-job-experiences, quality development goals provided, meaningful career conversations and timely coaching and feedback for all the team members along with performance review and appraisals.                                WHO YOU ARE:               Graduation Degree              Overall experience of 8 years & 3 years in People Management             Project Management Experience -   Will be an added advantage         RoleOperations Manager,Industry TypeMiscellaneous,Functional AreaCustomer Success, Service & Operations,Employment TypeFull Time, PermanentRole CategoryOperationsEducationUG :Any GraduatePG :Any PostgraduateKey SkillsProcess designTeam leadingOperations ManagerProject managementProcess improvementManager Program ManagementTransitionCustomer serviceBusiness applicationsRecruitment","['Process design', 'Team leading', 'Operations Manager', 'Project management', 'Process improvement', 'Manager Program Management', 'Transition', 'Customer service', 'Business applications', 'Recruitment']","['UG :Any Graduate', 'PG :Any Postgraduate']","Industry TypeMiscellaneous,","Functional AreaCustomer Success, Service & Operations,","Employment TypeFull Time, Permanent",Role CategoryOperations
"2,3,4, SY. No. 8/12, 9/183, Krishna Annex, BANGALORE, Karnataka, India","RoleIndustrial Relations,","₹ 4,00,000 - 8,00,000 P.A. ",5 - 8 years,Bangalore/Bengaluru,"Job descriptionLocation: Bangalore (Warehouse)Working Days: 6 DaysReporting to: Administrative to Regional Operations Manager and Functionally to HRBPJob Responsibility-HR:- Plan, Coordinate and get delivery of recruitment through 3rd party manpower vendors- Ensure quality of recruits ( Screening & Selection)- Run thorough background checks for the 3rd party hires through an agency and take necessaryactions on the findings- Ensure Compliances for the Warehouse ( Both Labour & Trade ).- Handle all Labour Compliances with the authorities and manage audits- Handle all 3rd party queries, be the interface between the labour and the contractor- Run effective attendance management system (Biometrics)- Ensure accurate payroll inputs for 3rd party labours- Manage employee Lifecyle of all Warehouse employees (On -rolls)- Plan and run Induction and Orientation of new recruits- both on roll and 3rd Party- Plan and run training along with functional managers- both on roll and 3rd PartyAdmin:- Manage the Housekeeping and security vendors- Manage facilities & Infra requirements (coordinate with relevant stakeholder and vendor to getthe job done)- Upkeep of the facility- Organise and run R&R programs for the warehouse- Any other General Administration workRequirement-- MSW \ MBA with 5-6 years of experience- Excellent communication and interpersonal skills- Experience in 3rd party labour management and large workforce management- Experience in Compliance and Labour officer management- Hands on experience in General Administration workRoleIndustrial Relations,Industry TypeArchitecture / Interior Design,Functional AreaHuman Resources,Employment TypeFull Time, PermanentRole CategoryEmployee RelationsEducationPG :MBA/PGDM in HR/Industrial RelationsKey Skillshr & adminAdministrationrecruitmentIndustrial Relationshr administrationgeneral administrationtrainingHRhuman resource managementpayrollfacilitiesLabour RelationsSkills highlighted with ‘‘ are preferred keyskills","['hr & admin', 'Administration', 'recruitment', 'Industrial Relations', 'hr administration', 'general administration', 'training', 'HR', 'human resource management', 'payroll', 'facilities', 'Labour Relations']",['PG :MBA/PGDM in HR/Industrial Relations'],"Industry TypeArchitecture / Interior Design,","Functional AreaHuman Resources,","Employment TypeFull Time, Permanent",Role CategoryEmployee Relations
bangalore,"RoleSystem Administrator / Engineer,","₹ 18,00,000 - 20,00,000 P.A. ",10 - 13 years,Bangalore/Bengaluru,"Job descriptionRoles and Responsibilities  IT Operations Manager with Infrastructure skills, Any experience wintel,vm ware adminLooking for immediate to 10days joiner Interested means kindly share your  resume on shanthi.mailan@adecco.comDesired Candidate Profile Replay with updated resumeCurrent organiztion official Notice period:currently Serving Notice :Yes/No,(mention within how many days will join with us)Current CTC:Expected CTC:Location preferred:Desired Candidate Profile Perks and Benefits RoleSystem Administrator / Engineer,Industry TypeIT Services & Consulting,Functional AreaEngineering - Hardware & Networks,Employment TypeFull Time, PermanentRole CategoryIT NetworkEducationUG :Any GraduateKey SkillsIT Infrastructure ManagementIT OperationsSkills highlighted with ‘‘ are preferred keyskills","['IT Infrastructure Management', 'IT Operations']",['UG :Any Graduate'],"Industry TypeIT Services & Consulting,","Functional AreaEngineering - Hardware & Networks,","Employment TypeFull Time, Permanent",Role CategoryIT Network
Shell India Markets Private Limited,"RoleIT Operations Management,",Not Disclosed,15 - 18 years,Bangalore/Bengaluru,"Job descriptionThe RoleIDT Operations Manager is a key role within Sectors Decarbonisation & Global Lubricants Information & Digital Technology Service & Operations Management (SOM) teams that consists of fast-growing portfolios in Global Lubricants and Sectors & Decarbonisation Business.We are looking for a highly flexible and adaptable individual who has high resilience to ambiguity, uncertainty, and transformational change.Where you fit inThe IDT Operations Manager is accountable for the overall management of operations and service delivery along with implementing Artificial Intelligence & Future of Operations roadmap. The Operations Manager ensures that services provided by third parties are secure and reliable while exercising contractual clauses to ensure key KPIs (e.g., Critical Service Levels, Key Measures) are upheld and owns the IDSO contracts with key Infrastructure Service Providers and Application Suppliers.The Operations Manager acts as the escalation point between IDT, business, and 3rd party for any deterioration in service levels. The Operations Manager will have end to end accountability for the application landscape performance, IDT control effectiveness, budget management, Supplier management and stakeholder management (operations, innovation, business confidence and financials) which includes working across a delivery chain that involves many players: applications, infrastructure, software vendors, outsource partners, business partners etc. to meet business defined service levels.What is the roleThe IDT Operations Manager is responsible in supporting delivery of the day-to-day application and infrastructure services according to the agreed Service Levels and Operate Level Agreements. They are experts in their field providing efficient and effective support and services whilst ensuring compliancy. Depending on area of expertise, the IDT Operations Managers (team members) may be part of a DevOps team improving product features and flow reliability and security. In areas where there are Business Critical products and applications, the IDT Operations Manager in that role ensures the integrity of the application and infrastructure landscape (in most cases 24 X7), works with appropriate parties for BC incident resolution.The IDT Operations Manager is also accountable for supportability and transition activities of enhancements and project solutions. This includes analysing and understanding business functional and non-functional requirements for supportability impact, as well as assessing implications of landscape and portfolio changes and reviewing for enhancement and continuous improvement opportunities.Principal Accountabilities:Ensure reliable, secure, and affordable IDT landscape operationsStakeholder management and engagement in Business and IDT OrganizationSupplier management, performance, and engagement.Implement Artificial Intelligence Operations & Future of Operations roadmapFinancial management such as Budget, contracts, Invoices, Accruals, Latest EstimatesIDT, Regulatory, Compliance Controls effectiveness and operationsDeliver through others and able to influence stakeholdersCoaches, mentors and provide leadership to team membersStrong focus on business value, customer centricity and business impactEnsures key services for product lines are measured, monitored, raising alerts when neededAccountable for reviewing the landscapes for enhancement and continuous improvement opportunities.Resolve incidents or problems, conduct root cause analysis and Major Problem ReviewsDrive efficiencies in systems and process: capacity planning, performance tuning, monitoring, ITIL processes etc.Assist projects in operational readiness activitiesPart of product line team delivering business capability and valueContinuous Improvement activities for landscape enhancementEstablish solutions to known errors to expedite resolution of incidents and performs root cause analysis to minimize reoccurrence.Change/release management including automation of Deployment and Configuration (CI/CD)Accountable for Operational Readiness for new demand, changes and projects impacting the portfolio and provides sign off, with Agreement to Deploy and Agreement to Operate as key milestones.Accountable for the identification of systemic issues on application landscapes, driving structural improvements while balancing costs with business value; supporting Service Operations Management (SOM) in optimizing landscape Total Cost of Ownership.Accountable for coordination of Disaster Recovery (DR) plans and Test execution for the critical business applications within the landscape including maintaining the application and infrastructure landscape documentation on an annual basis, document failover process, criteria, and timingsAct as the escalation point for operation-related issues.What we need from you15 + years of IT Operations, IT delivery experience.Minimum Education or Certification: 4-year Degree related to ITSelf-starter with Good analysis and problem-solving skills.Experience in IT applications support, ITIL processes and IT services management.Ability to deal with conflict and ambiguity effectivelyA good understanding of large-scale distributed systems in practice, including multi-tier architectures, application security, monitoring, and storage systemsProven record of delivering against stretch targets and has learner mindsetStrong stakeholder, interpersonal, communication, and negotiation skillsProven ability to deliver results in a matrix organization driving delivery excellence through influence and team working.Ability to operate in a virtual cross-cultural organizationAbility to take periodic calls outside of working hours to facilitate working in a global environment.Be end-to-end accountable for the Operate Landscape lifecycle. RoleIT Operations Management,Industry TypePetrochemical / Plastics / Rubber,Functional AreaIT & Information Security,Employment TypeFull Time, PermanentRole CategoryIT Infrastructure ServicesEducationUG :B.Tech/B.E. in Any SpecializationPG :Any PostgraduateKey SkillsIT Operationsperformance tuningIT services managementTest executionIT applications supportArtificial Intelligence OperationsSupplier managementIT deliveryITIL processesStakeholder managementroot cause analysisIDT landscape operationsSkills highlighted with ‘‘ are preferred keyskills","['IT Operations', 'performance tuning', 'IT services management', 'Test execution', 'IT applications support', 'Artificial Intelligence Operations', 'Supplier management', 'IT delivery', 'ITIL processes', 'Stakeholder management', 'root cause analysis', 'IDT landscape operations']","['UG :B.Tech/B.E. in Any Specialization', 'PG :Any Postgraduate']","Industry TypePetrochemical / Plastics / Rubber,","Functional AreaIT & Information Security,","Employment TypeFull Time, Permanent",Role CategoryIT Infrastructure Services
"Aeries Technology Group is a global services company offering technology, BPM and outsourcing solutions to organisations seeking higher operational effectiveness, greater flexibility and lower operating costs. We offer business value to our clients by combining operational excellence with deep domain expertise. Our bespoke solutions drive agility and excellence in our client?s business processes. Our deep domain expertise, client partnership approach and global delivery network help create sustainable business efficiency for our clients.","RoleNetwork Manager / Administrator,",Not Disclosed,6 - 9 years,Bangalore/Bengaluru,"Job description       Position Description      Constant Contact is seeking a Technical Operations Manager to manage engineers across the TechOPS IT team. This position will manage multiple, different technical operations teams and is expected to oversee complex business critical projects. The ideal candidate will meet timelines with optimal solutions, can recommend alternative technical and business approaches, and is a collaborative and influential team player able to effectively work across multiple teams.     Requirements    10 years of experience in the operations space.   3 years of experience managing engineers.   Experience working on large scale systems.   Experience building distributed systems in a Cloud Computing environment such as AWS strongly preferred.   Be a proponent of proper documentation.   Ability to work in a deadline focused, dynamic environment.   Ability to facilitate learning and collaboration by expressing strategy, technical knowledge, and processes in easily understood terms.   BS in Computer Science or related field or equivalent experience.        Specific Responsibilities    Grow and retain a team of Operations Engineers across IT.   Set high-performance standards, foster a culture of operational excellence.   Provide career development and support to individual contributors.   Be a trusted advisor to leadership and peers.   Collaborate with stakeholders, engineers and product owners to establish long term vision, set objectives and build technical roadmaps.   Identify and manage priorities within the context of overall CTCT objectives.   Regularly and proactively communicate status, risks, and other issues related to current work under development.   Manage on-call rotations and continuous support as needed.      RoleNetwork Manager / Administrator,Industry TypeIT Services & Consulting,Functional AreaEngineering - Hardware & Networks,Employment TypeFull Time, PermanentRole CategoryIT NetworkEducationUG :Any GraduatePG :Any PostgraduateKey SkillsSocial media marketingComputer scienceCloud computingCareer developmentTechnical operationsOperational excellenceEmail marketingIT operationsEvent marketingDistribution system","['Social media marketing', 'Computer science', 'Cloud computing', 'Career development', 'Technical operations', 'Operational excellence', 'Email marketing', 'IT operations', 'Event marketing', 'Distribution system']","['UG :Any Graduate', 'PG :Any Postgraduate']","Industry TypeIT Services & Consulting,","Functional AreaEngineering - Hardware & Networks,","Employment TypeFull Time, Permanent",Role CategoryIT Network
