company,role,salary,experience,Location,description,skills,qualification,industry_type,Functional_area,Employment_type,Role_category
"Founded in August of 2008 and based in San Francisco, California, Airbnb is a trusted community marketplace for people to list, discover, and book unique accommodations around the world online or from a mobile phone. Whether an apartment for a night, a castle for a week, or a villa for a month, Airbnb connects people to unique travel experiences, at any price point, in more than 33,000 cities and 192 countries. And with world-class customer service and a growing community of users, Airbnb is the easiest way for people to monetize their extra space and showcase it to an audience of millions.","RoleBack End Developer,",Not Disclosed,3 - 5 years,Bangalore/Bengaluru,"Job description   What you ll do     Work with business team, functional amp; technical lead to understand the business requirements, technical solution so as to proceed further with the development     Ensure all coding standards are considered during the development     Performing unit and system testing of the developed code     Work with business, functional team for QA testing of the code     Participate in all the design discussions along with the leads so to understand the business processes and to develop the skills for your own growth in the team     Prepare technical specifications documents based on Functional design (FDD)     Understand the business requirements and develop relevant test cases for the use case     ODI:     Utilize your skills on using and customizing Knowledge Modules (KM) IKM, LKM, CKM and RKM     Design and develop mappings, Process Flows and ETL scripts     To make use of your experience in performance tuning of mappings     Programming:     Extensive programming experience in any one programming language like Python, Java, Scala     Utilize Python, Java, scala, hive and other technologies to develop and manage the software applications and processes     What you need to succeed       3 - 5 years of over all experience in development and Support of ETL/ODI projects, Python, Scaala projects.     Good Understanding of ODI 12c architecture     Hands-on experience in developing complex mappings from heterogeneous source systems using ODI Studio     Hands-on experience in monitoring ODI jobs, analyzing and Debugging using ODI Operator     Should have worked on defining logical/physical Architecture and configuring source systems using ODI topology   RoleBack End Developer,Industry TypeInternet,Functional AreaEngineering - Software & QA,Employment TypeFull Time, PermanentRole CategorySoftware DevelopmentEducationUG :Any GraduatePG :Any PostgraduateKey SkillsPerformance tuningSystem testingArchitectureCodingDebuggingSCALATest casesApplication softwareMonitoringPython","['Performance tuning', 'System testing', 'Architecture', 'Coding', 'Debugging', 'SCALA', 'Test cases', 'Application software', 'Monitoring', 'Python']","['UG :Any Graduate', 'PG :Any Postgraduate']","Industry TypeInternet,","Functional AreaEngineering - Software & QA,","Employment TypeFull Time, Permanent",Role CategorySoftware Development
Our vision is to integrate all IT industry related services and products under one roof in order to provide a single solution of the highest quality to all of our technology. We are a dedicated team striving to bring growth to our community by helping to maintain existing companies and assist our clients in making their dreams become a reality.,"RoleBusiness Analyst,",Not Disclosed,2 - 5 years,Kannur,"Job description  Required Skills Excellent business analytical skills. To work in conjunction with a technical resource to define the business management software SRS preparation Proven skills in writing Functional Spec after understanding of a Business requirement definition document. To assist Software Architect in defining business requirements in the area of custom software applications.  RoleBusiness Analyst,Industry TypeIT Services & Consulting,Functional AreaData Science & Analytics,Employment TypeFull Time, PermanentRole CategoryBusiness Intelligence & AnalyticsEducationUG :Any GraduatePG :Post Graduation Not RequiredKey SkillsAnalytical skillsBusiness managementSoftware ArchitectApplication software","['Analytical skills', 'Business management', 'Software Architect', 'Application software']","['UG :Any Graduate', 'PG :Post Graduation Not Required']","Industry TypeIT Services & Consulting,","Functional AreaData Science & Analytics,","Employment TypeFull Time, Permanent",Role CategoryBusiness Intelligence & Analytics
"At Uber, we ignite opportunity by setting the world in motion. We take on big problems to help drivers, riders, delivery partners, and eaters get moving in more than 10,000 cities around the world.We welcome people from all backgrounds who seek the opportunity to help build a future where everyone and everything can move independently. If you have the curiosity, passion, and collaborative spirit, work with us, and lets move the world forward, together.","RoleSoftware Development - Other,",Not Disclosed,1 - 4 years,Bangalore/Bengaluru,"Job description   End-to-end ownership including design and delivery of systems built at ""Uber scale""      Collaborating with teams across Uber to deliver features impacting daily lives of everyday people      Partnering with Product Management, Product Operations, Engineering and other roles within Uber to get the job done      Contributing towards design reviews, code reviews and engineering best practices      Mentoring and leading from the forefront and contributing towards the growth of the team       What the Candidate will do      Design/architect, develop and/or test software applications in java/GO using Uber's technology stack;    Apply technical knowledge to evaluate complex development/projects and provide recommendations to resolve complex technical issues;    You'll be very close to business concerns, working alongside Product Managers, Designers, Data Scientists and Operations team, to understand what's most important, and translating that to systems, designs, and code that best solves for today, as well as plans for tomorrow    You will build user-facing products - the work you do will impact every single Rider request. You will be responsible for the delivery of high quality products with fast iterations. You will have the opportunity to impact the lives of the mobility riders globe and disrupt a trillion-dollar industry. A general eye for business concerns, combined with an acumen for systems that scale will be necessary.    You will help the team identify and advocate strategic investments in extensible solutions within the team, and create extensible solutions that are capable of reuse or integration to avoid redundant development.   RoleSoftware Development - Other,Industry TypeInternet,Functional AreaEngineering - Software & QA,Employment TypeFull Time, PermanentRole CategorySoftware DevelopmentEducationUG :Any GraduatePG :Any PostgraduateKey SkillsProduct managementProject developmentNoSQLorchestrationDesign ArchitectOrganizational managementWorkflowApplication softwarePublic healthSQL","['Product management', 'Project development', 'NoSQL', 'orchestration', 'Design Architect', 'Organizational management', 'Workflow', 'Application software', 'Public health', 'SQL']","['UG :Any Graduate', 'PG :Any Postgraduate']","Industry TypeInternet,","Functional AreaEngineering - Software & QA,","Employment TypeFull Time, Permanent",Role CategorySoftware Development
"At Uber, we ignite opportunity by setting the world in motion. We take on big problems to help drivers, riders, delivery partners, and eaters get moving in more than 10,000 cities around the world.We welcome people from all backgrounds who seek the opportunity to help build a future where everyone and everything can move independently. If you have the curiosity, passion, and collaborative spirit, work with us, and lets move the world forward, together.","RoleBack End Developer,",Not Disclosed,1 - 3 years,Bangalore/Bengaluru,"Job description  Basic Qualifications     You have a proven record of building and productionizing highly reliable infrastructure at scale.    2+ years of relevant engineering experience, specifically working on backend services' networking stack or building infrastructure platform-as-a-service services    Experience with Go, Java, or C++ (bonus points for more than one).    Design/architect, develop, and/or test software applications using Uber's technology stack.    You can collaborate well with several infra/product engineering teams to articulate requirements and system design.    Excellent written and verbal communication skills, including the ability to write detailed technical documents.    Undergraduate degree in computer science or equivalent.     Preferred Qualifications:     Full-stack infrastructure knowledge    Good understanding of computer architecture, networking and CS fundamentals.    Proficiency in Linux.    Good knowledge of cloud, on-prem, traffic routing, service architecture in multi-zone/region setup.    You have great interpersonal skills, deep technical ability, and a portfolio of successful execution.     What the candidate will do:     You will design, code, test, and launch new services, and features for Infrastructure at the global trip scale    Your primary focus will be to drive Multi-Region, Multi-Zone and Portability programs, Faster detection & mitigation of issues across Uber for increased reliability for all backend services and flawless end-user experience.    You will build and deliver these cutting edge features through sophisticated experiments, collaborating with Compute, Foundations, Deployment, Cloud, SRE, Storage, and Product teams, to help build software on reliable infrastructure services.  RoleBack End Developer,Industry TypeInternet,Functional AreaEngineering - Software & QA,Employment TypeFull Time, PermanentRole CategorySoftware DevelopmentEducationUG :Any GraduatePG :Any PostgraduateKey SkillsComputer scienceBackendProduct engineeringInterpersonal skillsLinuxSoftware Engineer IIComputer architectureSystem designApplication softwareinfrastructure services","['Computer science', 'Backend', 'Product engineering', 'Interpersonal skills', 'Linux', 'Software Engineer II', 'Computer architecture', 'System design', 'Application software', 'infrastructure services']","['UG :Any Graduate', 'PG :Any Postgraduate']","Industry TypeInternet,","Functional AreaEngineering - Software & QA,","Employment TypeFull Time, Permanent",Role CategorySoftware Development
Our vision is to integrate all IT industry related services and products under one roof in order to provide a single solution of the highest quality to all of our technology.  We are a dedicated team striving to bring growth to our community by helping to maintain existing companies and assist our clients in making their dreams become a reality. ,"RoleAccountant / Accounts Executive,",Not Disclosed,2 - 5 years,Bengaluru,"Job descriptionTo work in conjunction with a technical resource to define the business management software customization.Proven skills in writing Functional Spec after understanding of a Business Req Definition Document.To assist Software Architect in defining business requirements in the area of custom software applications.RoleAccountant / Accounts Executive,Industry TypeIT Services & Consulting,Functional AreaFinance & Accounting,Employment TypeFull Time, PermanentRole CategoryAccounting & TaxationEducationUG :Any GraduatePG :Post Graduation Not RequiredKey SkillsAnalytical skillsTechnicalCustomizationWritingBusiness managementSoftware ArchitectSoftwareApplication software","['Analytical skills', 'Technical', 'Customization', 'Writing', 'Business management', 'Software Architect', 'Software', 'Application software']","['UG :Any Graduate', 'PG :Post Graduation Not Required']","Industry TypeIT Services & Consulting,","Functional AreaFinance & Accounting,","Employment TypeFull Time, Permanent",Role CategoryAccounting & Taxation
"Piramal Group is a global business conglomerate with diverse interests in Pharma, Financial Services, Real Estate and Glass Packaging. The Group has offices in over 30 countries and a global brand presence in more than 100 markets.Led by Mr Ajay Piramal, the Chairman, Piramal Group is a torchbearer of trusteeship and responsible business ethos. Based on the philosophy of Doing Well and Doing Good, the Group continues to create long-term value for its stakeholders and the community at large.In the three decades of its existence, Piramal Group has pursued a twin strategy of both organic and inorganic growth.Driven by its core values, Piramal Group steadfastly pursues inclusive growth, while adhering to ethical and values-driven practices.Piramal Foundation, the philanthropic arm of the Piramal Group develops innovative solutions to resolve issues that are critical roadblocks towards unlocking Indias economic potential. Its sustainable development programmes in healthcare & nutrition, education and safe drinking water across 25 Indian states, largely in partnership with the central and state governments have impacted over 100 Million lives till date.","RoleFull Stack Developer,",Not Disclosed,1 - 4 years,Bangalore/Bengaluru,"Job description   Essential Experience-:      Computer Science fundamentals in object-oriented design, design patterns, data structures, algorithm design,      Proficiency with Java      1+ years of experience contributing to architecture and design in a product setup      Key Responsibilities-:     Understand customer needs by collaborating with Product Managers and Business stakeholders    Design, development, delivery and support of large-scale, distributed software applications and tools    Use software engineering best practices to ensure a high standard of quality and maintainability for all deliverables    Work in an agile, startup-like development environment, where you are always working on the most importantstuff.    Take initiatives and come up with new ideas to invent solutionsfor customers     Essential Experience-:      Computer Science fundamentals in object-oriented design, design patterns, data structures, algorithm design,      Proficiency with Java      1+ years of experience contributing to architecture and design in a product setup     RoleFull Stack Developer,Industry TypePharmaceutical & Life Sciences,Functional AreaEngineering - Software & QA,Employment TypeFull Time, PermanentRole CategorySoftware DevelopmentEducationUG :Any GraduatePG :Any PostgraduateKey SkillsComputer scienceObject oriented designArchitectureAgileDesign developmentData structuresApplication software","['Computer science', 'Object oriented design', 'Architecture', 'Agile', 'Design development', 'Data structures', 'Application software']","['UG :Any Graduate', 'PG :Any Postgraduate']","Industry TypePharmaceutical & Life Sciences,","Functional AreaEngineering - Software & QA,","Employment TypeFull Time, Permanent",Role CategorySoftware Development
"A-10-11,,,Sector-3,NOIDA, NOIDA, Uttar Pradesh, India","RoleDevOps Consultant / Architect,",Not Disclosed,10 - 18 years,Bangalore/Bengaluru,"Job descriptionGreetings from HCLPosition: Kubernetes ArchitectExp: 11 + yearsNotice Period: Immediate to 30 daysLocation: Bangalore - Work from office- 3 daysMandatory Skills:Good experience with KubernetesCompletion of Certified Kubernetes Administrator (CKA) certification .Desirable Skills:Experience with Redhat OpenshiftKnowledge on CI/CD Devops tools (ArgoCD, GitLab)Infrastructure build automation using Terraform.Monitoring tools  Prometheus, Thanos, GrafanaRequirements: Strong experience with installation, management and upgrade of opensource and enterprise Kubernetes clusters. Should have experience in installing and managing Kubernetes clusters in production environments. I would look for profiles mentioning design and build of Kubernetes (or openshift) clusters, instead of just experience with deploying applications on Kubernetes, managing CI/CD pipelines and creating docker images. Good Knowledge on Docker and container technologies. Experience/Familiarity with cloud computing services: Infrastructure as a Service (IaaS), Platform as a Service (PaaS), Software as a Service (SaaS) Experience with architecting highly scalable and highly available systems Experience with setting up monitoring, logging and managing backups of a Kubernetes platform. Driving and implementing automation of tasks Good experience with Kubernetes security, storage, networking and RBAC. Owning and executing on RCA and post-mortem actions Excellent communication and relationship skills, especially the ability to articulate advanced technical topics to both technical and non-technical staff; ability to articulate business issues/concerns with staff, peers, superiors, and outside parties Exposure to infrastructure and platform capabilities - container, middleware, messaging, routing components CNCF Certified Kubernetes Administrator (CKA) must-have Demonstrable analytical and problem-solving skills Ability to contribute to, and balance delivery against, multiple projects/demands simultaneously. Has experience installing Kubernetes using kubeadm (this is a tool widely used for installing Kubernetes) If they dont have experience with Kubernetes (opensource), the preferred alternative is Openshift (Redhat distribution of Kubernetes), this is what GS is migrating to. Should have knowledge at minimum on the below Kubernetes tasks: Upgrading cluster adding nodes to the cluster managing Kubernetes storage creating user access and permissions troubleshooting issues using logs and events Creating container images and deployments on KubernetesW Troubleshooting application issuesWIf you are interested please share your resumes to jyothiveerabh.akula@hcl.comRoleDevOps Consultant / Architect,Industry TypeIT Services & Consulting,Functional AreaEngineering - Software & QA,Employment TypeFull Time, PermanentRole CategoryDevOpsEducationUG :Any GraduateKey SkillskubernetesSkills highlighted with ‘‘ are preferred keyskills",['kubernetes'],['UG :Any Graduate'],"Industry TypeIT Services & Consulting,","Functional AreaEngineering - Software & QA,","Employment TypeFull Time, Permanent",Role CategoryDevOps
" Agiliad is an engineering and R&D house and provide product design services globally to hi-tech companies. We have a strong domain focus in medical devices, Storage, Cloud and Computing platforms, and Industrial Automation. We are a niche company with 500 + highly skilled engineers based out of Pune, Noida, US, Japan and Singapore. Some of the key points why someone should look at AgiliadHighly differentiated product engineering service providerOpportunity to work on some exciting technologies.. we work all the way from board design, embedded systems to application development Focus is to build high impact smaller teamsTeam are working on medical devices like CT Machine/Ultrasound Machine/Pace Makers/Imaging software/Radiation therapy systems.. Very intense environment, execution focus, most of the projects follow Agile development ","RoleIT Security - Other,",Not Disclosed,7 - 12 years,Noida,"Job description Job descriptionExpert in Python, with knowledge of at least one Python web framework {{such as Django, Flask, etc depending on your technology stack}}Familiarity with some ORM (Object Relational Mapper) librariesAble to integrate multiple data sources and databases into one systemUnderstanding of the threading limitations of Python, and multi-process architectureGood understanding of server-side templating languages {{such as Jinja 2, Mako, etc depending on your technology stack}}Basic understanding of front-end technologies, such as JavaScript, HTML5, and CSS3Understanding of accessibility and security compliance {{depending on the specific project}}Knowledge of user authentication and authorization between multiple systems, servers, and environmentsUnderstanding of fundamental design principles behind a scalable applicationFamiliarity with event-driven programming in PythonUnderstanding of the differences between multiple delivery platforms, such as mobile vs desktop, and optimizing output to match the specific platformAble to create database schemas that represent and support business processes. Working @ Agiliad Technologies:                          Agiliad is an engineering and R&D house and provide product design services globally to hi-tech companies. We have a strong domain focus in medical devices, Storage, Cloud and Computing platforms, and Industrial Automation. We are a niche company with 500+ highly skilled engineers.The company name Agiliad is made up of two words: Agility (quick response) and Iliad (heroic efforts). We pride ourselves on our agility to adapt seamlessly to new market needs, customer requirements or technological change, and thrive in an environment of constant change. We endeavor to work on complex and challenging systems and engineering problems and where possible create a meaningful difference by focusing on critical needs.Some of the key points because someone should look at Agiliad:Highly differentiated product engineering service provider.Opportunity to work on some exciting technologies... We work all the way from board design, embedded systems to application development.Focus is to build high impact smaller teams.Very intense environment, execution focus, most of the projects follow Agile development. RoleIT Security - Other,Industry TypeIT Services & Consulting,Functional AreaIT & Information Security,Employment TypeFull Time, PermanentRole CategoryIT SecurityEducationUG :B.Tech/B.E. in Any SpecializationKey SkillspythonDjangodesignSkills highlighted with ‘‘ are preferred keyskills","['python', 'Django', 'design']",['UG :B.Tech/B.E. in Any Specialization'],"Industry TypeIT Services & Consulting,","Functional AreaIT & Information Security,","Employment TypeFull Time, Permanent",Role CategoryIT Security
NTT INDIA GDC PRIVATE LIMITED   ,"RoleFinance & Accounting - Other,",Not Disclosed,10 - 15 years,Bangalore/Bengaluru,"Job description The Commercial Architect works with in-country teams to prepare, track and coordinate the commercial aspects and financial strategy of medium to highly complex deals. They will also take accountability for mentoring and coaching more junior members of the regional commercial team to support the overall competence development of the team.Key Roles and Responsibilities:Prepare the commercial parts of sales proposals for submission to clients.Provide recommendations and review the pricing and costing of deals to ensure maximum benefit and minimum risk to NTT (Ltd).Build and compile pricing models for specific proposals and provide input into the development of standardized pricing models.Provide a commercial summary, benefits, internal margin sharing, financial options and assumptions to be consolidated into the clients template.Present key pricing assumptions and risks for sign-off at relevant levels, in line with the authority matrix.Engages with and leverages off relationships between NTT(Ltd) and vendors and/or subcontractors and strategic alliances, including the Legal Team during the conception, construction, and review of client proposals, soliciting information, and escalating queries.Ensure that deal profitability is not eroded over time by calculating the long-term profit of deals, evaluating and concluding on foreign currency issues and the impacts of these both financially and contractually.Incorporate NTT (Ltd) terms and conditions into the structure of client financing models and master services agreements.Ensure deal profitability by investigating taxation, inflationary movements cost of living issues, etc.Provide support to relevant team by assisting with the maintenance of vendor warranties to ensure inclusion in the construction of deals.Analysis of pricing impacts on cash flow for the client and take responsibility for building pricing profiles.Lead or participate in the negotiation of deals with clients by interpreting information and providing advice on the commercial viability of the opportunity.Evaluate the financing, leasing, and accounting impacts of deals.Mitigate risks in terms of the calculation and payment of penalties, contract termination, building agreements, limitation of liability, and non-solicitation for bids and/or deals and provide feedback to the key stakeholders regarding these.Contribute competitive pricing intelligence data to SCOEs.Provide input to process/business requirements development.Knowledge, Skills, and Attributes:Good understanding of the local operating, commercial and general business conditionsWell-developed negotiation skillsLateral thinking abilityExcellent attention to detail and organizational skillsGood business and commercial acumen coupled with an analytical mind.Ability to work under pressure without compromising quality and accuracySolid team skills, particularly engaging with the team to continuously develop own expertiseGood communication skills, especially related to facilitation, documentation, and reportingGood Microsoft Office skills (Excel/Word/PowerPoint)Highly numerate and display high levels of integrityAcademic Qualifications and Certifications:Bachelor’s degree in a relevant field of study (Finance, Commerce, Business)Relevant certificationsRequired Experience:Demonstrable experience working in the field in a similar role within a global ICT services organizationProven experience working with pricing assumptions and developing pricing modelsDemonstrated experience in deal structuring, pricing review, and negotiation experienceProven experience working with vendors and/or suppliersPrevious experience in an accounting type roleRoleFinance & Accounting - Other,Industry TypeIT Services & Consulting,Functional AreaFinance & Accounting,Employment TypeFull Time, PermanentRole CategoryFinance & Accounting - OtherEducationUG :Any GraduateKey SkillspricingCommercialPricing Analysisservice pricingtendersmanaged servicesbidsproposalsSkills highlighted with ‘‘ are preferred keyskills","['pricing', 'Commercial', 'Pricing Analysis', 'service pricing', 'tenders', 'managed services', 'bids', 'proposals']",['UG :Any Graduate'],"Industry TypeIT Services & Consulting,","Functional AreaFinance & Accounting,","Employment TypeFull Time, Permanent",Role CategoryFinance & Accounting - Other
" Lexicon Infotech Limited was established in the year 1999 as an IT consulting and services company. It has state- of- art delivery center at Hyderabad and offices at Mumbai and Brussels. It also has presence in USA through its associates based out of Florida.Our services include application development, maintenance and support along with quality assurance and testing services. We are also an implementation partner of salesforce.com with expertise in multiple clouds.Our solutions are based on technologies such as .Net, Angular, Java, Android, iOS, IOT and Salesforce. We are also in the process of expanding our operations into cyber security and Artificial Intelligence.We are growing at a rapid pace and expanding our global footprint through our path breaking services and solutions. As part of our growth plan, we are looking at dynamic team members to join us.","RoleOther,",Not Disclosed,12 - 18 years,Bangalore/Bengaluru,"Job descriptionData/ Applications architects require a high level of technical expertise in the related field, combined with excellent planning, coordination and communication skills, and the ability to work on teams. This opportunity is for a Global IT solution company hence candidates should possess following job specification :- 12 plus years of technical experience in design, development and deployment of enterprise-level application/ data management with at least 5+ years as a proven Application Architect role in building large scale enterprise digital solutions / products / platforms Strong proficiency in architecting and designing highly scalable, available, secure and elastic solutions that implement industry best practices and cutting-edge technologies. Strong proficiency in building resilient and cloud ready solutions based on Micro Services, Multi-tenancy architecture. Proficiency in working closely with clients, product owners, enterprise architects and business analysts to understand functional and non-functional requirements and convert into technical solutions. Ability to diverse requirements, negotiate, and effectively articulate rationale and vision behind technical decisions that support the business. Must have architected high concurrency web and mobile applications with user load of around 100k. Technical skill: o Type of applications: Web (must) and native mobile applications (must) o Architecture patterns: SPA, Microservices (must) and Serverless (good to have) o Front End technologies: React / Angular (must), React Native (good to have) o Back End technologies: Java / Python (any of Django/Flask/Tornado) o Database/Storage technologies: SQL databases (Must), Elasticsearch (must), Redis (must) and Kafka (good to have) etc. o Bigdata / Data analytics, Data Management, ETL or System technologies: o Docker & Helm chart (all must) o Cloud: AWS or Azure (Experience working with cloud extensively) o Understanding of load balancing / disaster recovery strategy / auto-scaling / handling of surge of request is a plus. Tools: o GITHub or Similar repository (must) o JIRA & Confluence (must) o JFrog or similar antifactory (must) o Knowledge of SONAR, Junit, Automated testing concepts. (Good to have) o Knowledge of CI/CD pipeline through Azure / AWS DevOps is plus. Experience: o Experience in architecting multi-tenant SaaS products. o Knowledge of designing IaaC based automatic Customer specific instant deployment.RoleOther,Industry TypeIT Services & Consulting,Functional AreaOther,Employment TypeFull Time, PermanentRole CategoryOtherEducationUG :BCA in Any Specialization, B.Tech/B.E. in Any SpecializationKey SkillsApplication ArchitecturesMicroservicesTechnical ArchitectureFull Stack DeveloperData ArchitectAzureArchitecture patternBig DataSingle Page ApplicationNative Mobile ApplicationSystem integrationWeb ApplicationData AnalyticsETLAWSSkills highlighted with ‘‘ are preferred keyskills","['Application Architectures', 'Microservices', 'Technical Architecture', 'Full Stack Developer', 'Data Architect', 'Azure', 'Architecture pattern', 'Big Data', 'Single Page Application', 'Native Mobile Application', 'System integration', 'Web Application', 'Data Analytics', 'ETL', 'AWS']","['UG :BCA in Any Specialization, B.Tech/B.E. in Any Specialization']","Industry TypeIT Services & Consulting,","Functional AreaOther,","Employment TypeFull Time, Permanent",Role CategoryOther
"We have a passion for technology and helping IT organizations to operate more effectively. We can help you transform your IT processes, applications and infrastructure by using the latest technologies for cloud, Big Data, mobile and social, and by providing you with exceptional technical talent when you need supplemental staff.","RoleTechnical Architect,",Not Disclosed,10 - 15 years,Bangalore/Bengaluru,"Job description  Provide hands-on oversight in designing, architecting and developing new commercial SaaS product   Responsible for the oversight of front and backend software application architecture, product requirements, system performance, scalability, security, and manageability   Conceptualizes and develops designs and architectural concepts   Collaborate with internal teams, clients and vendor partners to facilitate the definition of project scope, goals and deliverables.   Presents and defends architecture, design, and technique choices to internal and external audiences   Conducts and leads code review sessions to ensure high quality software   Establishes best practices and ensures that they are followed by the design team   Proactively learns new technologies, standards, and applications; keeps current with technology developments within the industry   Collaborates with development leaders in all stages of software development, including planning, implementation, testing, documentation, and release   Provide day-to-day direction and guidance to the technical team as required.   Review technical capabilities of new and existing development team members.   Work with internal and external stakeholders to understand the needs for the various applications.   Work with any external clients for any designs on new features or feature enhancements.     Qualifications    Bachelors Degree   Ability to serve as a senior technologist and architectural advisor with strong technical leadership.   Ability to perform as a lead technologist to assess and design applications, systems solutions, and interfaces for multiple systems.   Skilled with broad, conceptual understanding of the technology architecture trends and directions with demonstrated technical mastery for technologies, frameworks, and/or languages.   Ability to influence and set technical direction.   Skilled at contributing and communicating your expert knowledge of applications/systems and concepts to a broader audience.   Ability to influence teams to a future state while understanding the need to make practical decisions along the way.   10 years of programming/development experience preferred.   2 years of experience as a technical lead or architect preferred.   Full-stack web development experience with JavaScript frameworks such as React and programming in NodeJS   Microservices architecture and API development, knowledge of integration protocols REST and SOAP.   MongoDB or NoSQL equivalent database experience  RoleTechnical Architect,Industry TypeHardware & Networking,Functional AreaEngineering - Software & QA,Employment TypeFull Time, PermanentRole CategorySoftware DevelopmentEducationUG :Any GraduatePG :Any PostgraduateKey SkillsBackendNoSQLArchitectureWeb developmentJavascriptTechnical leadershipMongoDBapplication architectureApplication softwareDistribution system","['Backend', 'NoSQL', 'Architecture', 'Web development', 'Javascript', 'Technical leadership', 'MongoDB', 'application architecture', 'Application software', 'Distribution system']","['UG :Any Graduate', 'PG :Any Postgraduate']","Industry TypeHardware & Networking,","Functional AreaEngineering - Software & QA,","Employment TypeFull Time, Permanent",Role CategorySoftware Development
"At Uber, we ignite opportunity by setting the world in motion. We take on big problems to help drivers, riders, delivery partners, and eaters get moving in more than 10,000 cities around the world.We welcome people from all backgrounds who seek the opportunity to help build a future where everyone and everything can move independently. If you have the curiosity, passion, and collaborative spirit, work with us, and lets move the world forward, together.","RoleTechnical Lead,",Not Disclosed,3 - 7 years,Bangalore/Bengaluru,"Job description **About the Role**Software engineers at Uber have a deep impact across a wide variety of business and technology decisions spanning multiple projects and locations. They are pragmatic technologists able to craft scalable systems while delivering efficient code. They are not only collaborative role models, but also empathic thought leaders within a larger group. They are humble teachers, technically mentoring a team of hardworking engineers while also executing on delivering exciting projects!We are looking for a strong Senior Engineer as part of the Network Platform team who has a passion for architecting, building and scaling highly-available, mission-critical systems that support millions of users daily.   **What Youll Do  You will design, code, test, and launch new services, and features for Infrastructure at the global trip scale Your primary focus will be to drive Multi-Region, Multi-Zone programs across Uber for increased reliability for all backend services and flawless end-user experience.    You will build and deliver these cutting edge features through sophisticated experiments, collaborating with Compute, Foundations, Deployment, Cloud, SRE, Storage, and Product teams, to help build software on reliable infrastructure services.  *What Youll Need*You have a proven record of building and productionizing highly reliable infrastructure at scale.    7 years of relevant engineering experience, specifically working on backend services networking stack or building infrastructure platform-as-a-service services Experience with Go, Java, or C (bonus points for more than one).    Design/architect, develop, and/or test software applications using Ubers technology stack. You can collaborate well with several infra/product engineering teams to articulate requirements and system design. Excellent written and verbal communication skills, including the ability to write detailed technical documents. Ability to lead and guide excellent engineering teams. Undergraduate degree in computer science or equivalent.  *Preferred Qualifications*  Full-stack infrastructure knowledge Good understanding of computer architecture, networking and CS fundamentals. Proficiency in Linux. Good knowledge of cloud, on-prem, traffic routing, service architecture in multi-region setup. Passionate about helping teams grow by inspiring and mentoring engineers. Ability to assess new technologies and make pragmatic choices that help guide us towards a long-term vision**About the Team**The Network platform team is responsible for ensuring all traffic from mobile, web devices are able to reach Uber services and communicate among the service mesh in the most expedient highly available manner. Also responsible for running Uber services in a multi-zone, multi-region setup for highly reliable systems.RoleTechnical Lead,Industry TypeInternet,Functional AreaEngineering - Software & QA,Employment TypeFull Time, PermanentRole CategorySoftware DevelopmentEducationUG :Any GraduatePG :Post Graduation Not RequiredKey SkillsComputer scienceBackendProduct engineeringDesign ArchitectLinuxComputer architectureSystem designApplication softwareinfrastructure servicesTechnical documentation","['Computer science', 'Backend', 'Product engineering', 'Design Architect', 'Linux', 'Computer architecture', 'System design', 'Application software', 'infrastructure services', 'Technical documentation']","['UG :Any Graduate', 'PG :Post Graduation Not Required']","Industry TypeInternet,","Functional AreaEngineering - Software & QA,","Employment TypeFull Time, Permanent",Role CategorySoftware Development
Sasken Communication Technologies Ltd,"RoleTechnical Architect,",Not Disclosed,4 - 8 years,Bangalore/Bengaluru,"Job description   Person at this position owns architecture/ design of a sub-system (a set of modules or a product), formulates new solution and ideas and produces new or original work   Person demonstrates the ability to justify a stand or decision supported by sound technical knowledge base   Person is able to the represent the organization externally in detailed technical discussion with the customer with a high level of authority on technical matters   Person leads projects which are of significant organisational profile and makes trade-off decisions to deliver solutions that both meet customers technical requirements and timelines   Person demonstrates the ability to analyse and interpret complex problems and improve, change or adapt existing methods to solve the problem       Education and Experience Required      Engineering graduate, MCA, etc Experience ; > 8 years      Competencies Description      Who has done one or more of the following with respect to windows desktop or web Applications: a. Design b. Development/ Customization c. Bug Fixing/ Sustenance    Who is familiar with : a. WCF, WPF b. UML c. Design Patterns    Platforms- .NET 3.x, 4.x    Technology Standard- WCF, WPF, XML, SOAP, REST, Web Services    Tools- Visual Studio    Languages- C#, ASP.NET    Specialization- .NET CORE, CLOUD NATIVE, MICROSERVICES  RoleTechnical Architect,Industry TypeTelecom / ISP,Functional AreaEngineering - Software & QA,Employment TypeFull Time, PermanentRole CategorySoftware DevelopmentEducationUG :Any GraduatePG :MCA in ComputersKey SkillsWeb servicesUMLXMLArchitectural designASP.NetWindowsWCFVisual StudioWPF","['Web services', 'UML', 'XML', 'Architectural design', 'ASP.Net', 'Windows', 'WCF', 'Visual Studio', 'WPF']","['UG :Any Graduate', 'PG :MCA in Computers']","Industry TypeTelecom / ISP,","Functional AreaEngineering - Software & QA,","Employment TypeFull Time, Permanent",Role CategorySoftware Development
