company,role,salary,experience,Location,description,skills,qualification,industry_type,Functional_area,Employment_type,Role_category
"Microland's delivery of digital and €Making Digital Happen€ allows technology to do more and intrude less. We make it easier for enterprises to adopt nextGen Digital infrastructure. We enable this using our expertise in Cloud and Data Centers, Networks, Digital Workplace, Cybersecurity and Industrial IoT€”ensuring the embrace of brilliance is predictable, reliable, and stable.In the COVID impacted world, Microland is making digital happen for enterprises with a laser focus on services that are more relevant to our clients and prospects than ever before:€¢	Modern Workplace Services: Enabling working-from-home via VDI, desktop-as-a-service, unied end point management and collaboration tools roll-out & adoption€¢	Network Services: Supporting the €new normal€ of working by designing, deploying and scaling network infrastructure including VPN and Software defined LAN & WAN rollouts €¢	Cloud Services: Accelerating the digital transformation journey by enabling hybrid cloud deployment to support critical workloads and ensuring business continuity€¢	Smart Security Operations Center: 24x 7 Operations center monitoring of all points along a digital journey ensuring that clients are covered in their pursuit to support a world in transition€¢	Industrial Safety Services: Establishing robust connectivity channels with remote production assets and environmental parameters to improve safety of operations and reduce risks and exposureIncorporated in 1989 and headquartered in Bengaluru, India, Microland has more than 4,500 digital specialists across offices and delivery centers in Asia, Australia, Europe, Middle East and North America.Read more here: https://www.microland.com/","RoleIT Infrastructure Services - Other,",Not Disclosed,0 - 5 years,Bangalore/Bengaluru,"Job descriptionRoles and Responsibilities  1. Handle incoming calls, emails and chat from the users. Some account may require working on rotational shift2. Ability to comprehend end users from International locations over the phone3. Recording, classifying and prioritizing tickets4. Providing initial support and troubleshooting based on Knowledge Base articles5. Contributing to Knowledge Base with new articles6. Taking a remote of an end users machine if required while troubleshooting  7. Routing requests to the appropriate support groups\ third party suppliers when tickets are not resolved during initial support 8. Monitoring the status and documenting the progress towards resolution of all open tickets 9. Keeping affected users informed about the progress. 10. Escalating the process if necessary 11. Resolution confirmation and closure of tickets within the SLA 12. Attend trainings and complete certifications for set competencies Desired Candidate Profile  Skillls: Troubleshooting Windows OS.(Performance issue, Connectivity issue, BSOD Issue, Installation issue)           Good understanding on Boot process (How does windows boot process works)           Good understanding on BSOD (Troubleshooting steps for BSOD error)           Good understanding on RAID Technology, Active directory, Hyper-V, VMWare,DHCP           Exposure to cloud is an added advantage.            Candidate should have excellent communication Perks and Benefits  Candidate should have excellent communication RoleIT Infrastructure Services - Other,Industry TypeIT Services & Consulting,Functional AreaIT & Information Security,Employment TypeFull Time, PermanentRole CategoryIT Infrastructure ServicesEducationUG :Any GraduateKey Skillstechnical supportdhcpActive DirectoryraidWindowsOperating SystemsSkills highlighted with ‘‘ are preferred keyskills","['technical support', 'dhcp', 'Active Directory', 'raid', 'Windows', 'Operating Systems']",['UG :Any Graduate'],"Industry TypeIT Services & Consulting,","Functional AreaIT & Information Security,","Employment TypeFull Time, Permanent",Role CategoryIT Infrastructure Services
"At VMware, we believe that software has the power to unlock new opportunities for people and our planet. We look beyond the barriers of compromise to engineer new ways to make technologies work together seamlessly. Our compute, cloud, mobility, networking and security offerings form a digital foundation that powers the apps, services and experiences that are transforming the world.Since our founding over two decades ago, our 24,000+ employee community and ecosystem of 75,000 partners have been behind the technology innovations transforming entire industries from banking, healthcare, and government to retail, telecommunications, manufacturing, and transportation.","RoleTechnical Support - Voice / Blended,",Not Disclosed,3 - 6 years,Bangalore/Bengaluru,"Job description  As a Technical Support Engineer, we will take your current expertise and expand your storage knowledge to new heights! You could soon be partnering with our customers to troubleshoot, understand, and overcome challenges in their storage environments.      We start with enhancing your current knowledge! We want you to be confident, ready, and capable of working through technical challenges. From Day 1 your education will be a focus. In Depth and relevant training will see you successful with customers and earning VMware s vaunted professional certificates.     Once onboarding is completed you will be partnered with team members that have deep technical knowledge and deliver exceptional customer experience.     This gives you the opportunity to learn from the best of the best. All before you manage your first customer interaction solo!     As your skills expand you will be introduced to additional storage products and supporting technologies, work closely with senior technical team members to drive product improvements, mentor new team members, and work with our most elite customers.     VMware knows the world is always moving forward. We move with it. We strive to not only make you an expert but keep you there. Continuous training, career development, and a focus on providing superior customer support makes sure you are always growing and ready to exceed the customers expectation for support delivery.     The Work: What type of work will you be doingWhat assignments, requirements, or skills will you be performing on a regular basis     As a Technical Support Engineer you will be responsible for resolving customers storage technical difficulties. Crucial qualities for this role are being team oriented, highly motivated, eager to always be learning, strong technical problem-solving skills and most important of all, customer centric.    Your success in this role will pivot around:    Expanding on your current storage fundamentals and integrating your knowledge to VMware products.     Being highly communicative and willing to learn and practice new communication methods.     Able to apply logic to a situation and able to work creatively when information may be disjointed or missing.     Provide World Class Support to our customers.     Partner with Engineering teams, field teams, customer success teams to provide wholistic and meaningful solutions.     Sharing your knowledge. Be it with Knowledge Base articles, developing micro trainings for peers and customers, partnering with peers or spending time with a customer to increase their knowledge of VMware products.   RoleTechnical Support - Voice / Blended,Industry TypeSoftware Product,Functional AreaCustomer Success, Service & Operations,Employment TypeFull Time, PermanentRole CategoryVoice / BlendedEducationUG :Any GraduatePG :Any PostgraduateKey SkillsTrainingVMwareSANCareer developmentNetworkingISCSICustomer supportCustomer experienceTechnical supportCustomer interaction","['Training', 'VMware', 'SAN', 'Career development', 'Networking', 'ISCSI', 'Customer support', 'Customer experience', 'Technical support', 'Customer interaction']","['UG :Any Graduate', 'PG :Any Postgraduate']","Industry TypeSoftware Product,","Functional AreaCustomer Success, Service & Operations,","Employment TypeFull Time, Permanent",Role CategoryVoice / Blended
https://www.manavenergy.com/,"RoleResearch & Development - Other,",Not Disclosed,0 - 3 years,Bangalore/Bengaluru,"Job descriptionResponsibilities:Understand existing designs and make changes as applicable.Read component data sheets and designing circuits.Design, Develop, and test the hardware system.Integrate and validate new product designs.Troubleshoot the production/R&D productsBe creative and willing to learn the latest technology.Assess third party and open-source software.Interface with Software and Hardware development.Basic knowledge on firmware:Design, develop, code, test, and debug system software.Review code and design.Skill Requirements:Hands-on Experience on IoT.Electrical knowledge could be an added advantage.Minimum of 3-5 years of Schematics & PCB design experience.Experience with designing multiple layer PCBs, Power Electronic, RF, DSP, and Analog Design.Experience in RF products, BLE, WIFI, IoT devices or other wireless technology like LORA etc., preferable.Expert in IoT technology stack  from IoT devices, sensors, actuators, and gateways to IoT platforms. Designation: Embedded Hardware EngineerJob Type: Work from Office Education: BE/Btech/Diploma (EEE), Mtech/ME(EEE)Experience: 2-4 YearsLocation: BangaloreRoleResearch & Development - Other,Industry TypeHardware & Networking,Functional AreaResearch & Development,Employment TypeFull Time, PermanentRole CategoryResearch & Development - OtherEducationUG :Diploma in Electrical, B.Tech/B.E. in ElectricalPG :M.Tech in ElectricalKey Skillshardware developmentpcb designingnew productSkills highlighted with ‘‘ are preferred keyskills","['hardware development', 'pcb designing', 'new product']","['UG :Diploma in Electrical, B.Tech/B.E. in Electrical', 'PG :M.Tech in Electrical']","Industry TypeHardware & Networking,","Functional AreaResearch & Development,","Employment TypeFull Time, Permanent",Role CategoryResearch & Development - Other
"TALENT ZONE Consultants is a unique and flourishing Human Resource Consultancy in Bangalore, Karnataka. This company is known for offering best recruitment solutions possible, to both IT and Non-IT industries in all over the world. We host a wide spectrum of Placement Services namely HR Services, Campus Placement, Outsourcing Services, and Manpower Recruitment Services. TALENT ZONE Consultants has gained a considerable network of contacts and a database of quality Candidates, which is generated through networking, referrals and advertising across a wide range of media. Our primary goal is to assist our clients with building the strongest management teams possible. To that end, we endeavor to thoroughly understand our clients'? staffing objectives and profile the skills and background required for a job. We effectively understand our client’s manpower requirements and have been successfully delivering to their ongoing demands that are best suited to our clients'? needs.","RoleSystem Administrator / Engineer,",Not Disclosed,3 - 6 years,Chennai,"Job descriptionVocational Course,  Diploma,  Advanced/ Higher Diploma,  Professional Degree,  Bachelor Degree,  Master Degree,  Post Graduate DiplomaRoleSystem Administrator / Engineer,Industry TypeRecruitment / Staffing,Functional AreaEngineering - Hardware & Networks,Employment TypeFull Time, PermanentRole CategoryIT NetworkEducationUG :Any Graduate, Diploma in MechanicalPG :Post Graduation Not RequiredKey SkillsNetwork EngineerNetworking EngineeNetwork AdminSystem AdministratorHardware EngineerWindows System AdministratorTeSystem AdminIT Support EngineerNetwork AdministratorDesktop Support EngineerHardware and NetworkingCustomer Support Engineer","['Network Engineer', 'Networking Enginee', 'Network Admin', 'System Administrator', 'Hardware Engineer', 'Windows System Administrator', 'Te', 'System Admin', 'IT Support Engineer', 'Network Administrator', 'Desktop Support Engineer', 'Hardware and Networking', 'Customer Support Engineer']","['UG :Any Graduate, Diploma in Mechanical', 'PG :Post Graduation Not Required']","Industry TypeRecruitment / Staffing,","Functional AreaEngineering - Hardware & Networks,","Employment TypeFull Time, Permanent",Role CategoryIT Network
"eSSL was started in 2002 with a vision to make Biometrics as a integral part of everyday life for all of us. Biometrics provides more security and at the same time it is easy to use and maintain. Our mission is to install Biometrics device on every door, it can be organization where we work or home where we stay. Over the years, eSSL RD team has developed high quality Fingerprint, Face, Iris Biometrics Products and solutions for SME , Large enterprises and Homes to meet their Security and HR requirements. eSSL distribution network is well established across all the states and districts in India to offer local services in a efficient manner. Over 20000 channel partners provide doorstep service across India and even most remote areas. eSSL takes pride in offering excellent after sales service to all its clients. eSSL is serving over 20 lacks customers in India and abroad in various sectors such as manufacturing, retail, banking, healthcare, education, Govt, offices, shops, hotels and restaurants, Gym, clubs, residential etc.If you are an existing eSSL customer and need any support, pls write to us at support@esslsecurty.com along with address with pin code.If you want to buy or know more about products , pls write to us at sales@esslsecurity.com . our representative will connect you with the right contact person as per your location.","RoleNetwork (Support) Engineer,",Not Disclosed,0 - 1 years,Bangalore/Bengaluru,"Job description   DESIRED CANDIDATE PROFILE    Preferred Male/Female Candidates -speak any Tamil/Gujarati language!   BCA / BSc, Diploma or BE/Btech candidates preferred.   Candidates with Electronics/ Networking Knowledge can also apply.    ROLES AND RESPONSIBILITIES    Taking ownership of customer issues reported and seeing problems through to resolution   Researching, diagnosing, troubleshooting and identifying solutions to resolve system issues   Following standard procedures for proper escalation of unresolved issues to the appropriate internal team   Research and identify solutions to software and hardware issues   Diagnose and troubleshoot technical issues, including account setup and network configuration   Ask customers targeted questions to quickly understand the root of the problem   Track computer system issues through to resolution, within agreed time limits   Talk clients through a series of actions, either via phone, email or chat, until theyve solved a technical issue.  RoleNetwork (Support) Engineer,Industry TypeLaw Enforcement / Security Services,Functional AreaEngineering - Hardware & Networks,Employment TypeFull Time, PermanentRole CategoryIT NetworkEducationUG :Diploma in Mechanical, BCA in Computers, B.Sc in Chemistry, B.Tech/B.E. in Production/Industrial, Any GraduatePG :Any PostgraduateKey SkillsBiometricsTrainingNetwork configurationPDFNetworkingSecurity systemsNetwork troubleshootingHardwareTroubleshootingTechnical support","['Biometrics', 'Training', 'Network configuration', 'PDF', 'Networking', 'Security systems', 'Network troubleshooting', 'Hardware', 'Troubleshooting', 'Technical support']","['UG :Diploma in Mechanical, BCA in Computers, B.Sc in Chemistry, B.Tech/B.E. in Production/Industrial, Any Graduate', 'PG :Any Postgraduate']","Industry TypeLaw Enforcement / Security Services,","Functional AreaEngineering - Hardware & Networks,","Employment TypeFull Time, Permanent",Role CategoryIT Network
"Aisera offers the worlds first AI-driven service experience solution that automates operations and support for IT, Sales and customer service, making businesses and customers successful by offering consumer-like self-service resolutions to users. Aisera fast tracks the digital transformation journey with user and service behavioral intelligence that drives end-to-end automation of tasks, actions, and business processes. Aisera is a top-tier, VC-funded startup headquartered in Palo Alto, Calif. and a strategic partner with AWS, Microsoft Azure, Google Cloud, ServiceNow and Salesforce.","RoleNetwork (Support) Engineer,",Not Disclosed,0 - 3 years,Bangalore/Bengaluru,"Job description   As a Technical Support Engineer (TSE), your quick thinking and support to our clients provides the fast assistance they need to keep their environments running effectively - which means you ll need to move quickly, thoughtfully, and provide technical assistance as needed (often, in high pressure situations). The upside is that this is a highly visible role with unbound growth opportunities.       What Youll Do:      Take ownership of customer issues reported and see problems through to resolution     Provide configurations, troubleshooting and best practices to customers     Manage support cases to ensure issues are recorded, tracked, resolved, and follow-ups are completed in a timely manner     Follow standard procedures for proper escalation of unresolved issues to the appropriate internal teams     Publish Technical Support Bulletins and other technical documentation in the Knowledge Base     Review of technical documentation for training materials, technical marketing collateral, manuals, troubleshooting guides, etc.     Prepare accurate and timely reports     Follow the SLA for issues with respect to their severity.      What You ll Need:      Bachelor s or higher degree in computer science, engineering, or related technical field     Willing to work flexible and varying shift times including weekends and evenings     2 years of software development experience with java, javascript, python, or another scripting/programming languages     Previous experience in a Technical Support environment is required     Excellent written and verbal communication skills     A passion for customers and problem-solving, desire to go deep and become familiar with the customer s technical and business environment     Comfortable in a startup environment, we move quickly and wear many hats in a dynamic environment     Time-management skills and the ability to establish reasonable and attainable deadlines for resolution     Familiarity with Zendesk, Jira, and Confluence is advantageous.      RoleNetwork (Support) Engineer,Industry TypeSoftware Product,Functional AreaEngineering - Hardware & Networks,Employment TypeFull Time, PermanentRole CategoryIT NetworkEducationUG :Any GraduatePG :Any PostgraduateKey SkillsService managementHospitalityNetworkingJavascriptCustomer serviceTroubleshootingTechnical supportTechnical documentationPython","['Service management', 'Hospitality', 'Networking', 'Javascript', 'Customer service', 'Troubleshooting', 'Technical support', 'Technical documentation', 'Python']","['UG :Any Graduate', 'PG :Any Postgraduate']","Industry TypeSoftware Product,","Functional AreaEngineering - Hardware & Networks,","Employment TypeFull Time, Permanent",Role CategoryIT Network
"Esper is a platform for developers and IT to deploy applications seamlessly and to orchestrate their Android device-based applications across development, deployment, and maintenance. We are focused on developers by taking an API-centric, language-neutral approach. Our tools enable developers to tackle the big challenges of device development such as identifying, debugging, and resolving issues with their apps and devices in the field. And we help IT do more with less. Its time to move from traditional device management approaches to DevOps oriented Device Orchestration!","RoleTechnical Support - Non Voice,",Not Disclosed,0 - 3 years,Bangalore/Bengaluru,"Job description   What Youll Be Doing     Provide telephone and email based technical support for our customers who have implemented Esper,     responding to and resolving customer issues in a timely fashion     Collect the required details for the issues reported by customers, Diagnose / Investigate, and solve     application queries and answer customer questions     Provide superior customer service in regards to our MDM solutions     Able to plan, prioritize and organise workload, consistently working within service standards and agreed     objectives     Endeavor to respond to all customer requests in a timely manner while improving customer experience     Use various devices to reproduce customer environments in order to troubleshoot issues further.     Communicate with internal product support teams to resolve product issues.     Work in APAC and EMEA shifts.    What We re Looking For    0-3 years of work experience in the customer experience/support space     Ability to work independently and make decisions     Excellent written and verbal communication skills     Demonstrated ability to manage multiple priorities     High attention to detail     Passion for resolving customer issues    Bonus points if you have    Domain expertise in DevOps, Hardware, SaaS, or Android     Knowledge of mobile computing platforms (Android, iOS).     Proven experience working in an evolving, high growth environment   RoleTechnical Support - Non Voice,Industry TypeIT Services & Consulting,Functional AreaCustomer Success, Service & Operations,Employment TypeFull Time, PermanentRole CategoryNon VoiceEducationUG :Any GraduatePG :Any PostgraduateKey SkillsHospitalityAgileHealthcareCustomer serviceCustomer experienceTechnical supportProduct supportMobile computingAndroidLogistics","['Hospitality', 'Agile', 'Healthcare', 'Customer service', 'Customer experience', 'Technical support', 'Product support', 'Mobile computing', 'Android', 'Logistics']","['UG :Any Graduate', 'PG :Any Postgraduate']","Industry TypeIT Services & Consulting,","Functional AreaCustomer Success, Service & Operations,","Employment TypeFull Time, Permanent",Role CategoryNon Voice
"Trellix is a global company redefining the future of cybersecurity. The companys open and native extended detection and response (XDR) platform helps organizations confronted by todays most advanced threats gain confidence in the protection and resilience of their operations. Trellixs security experts, along with an extensive partner ecosystem, accelerate technology innovation through machine learning and automation to empower over 40,000 business and government customers.","RoleNetwork (Support) Engineer,",Not Disclosed,0 - 3 years,Bangalore/Bengaluru,"Job description        Role Overview:    Technical Support Engineer, you will be assisting Skyhigh Security Cloud customers to resolve their technical issues in timely manner. This position requires someone who enjoys interacting with customers, and cross functional teams to drive customer issues to resolution.                       Job    Responsibilities:         Interact with the Skyhigh Security Cloud customers via phone/email and provide the highest level of urgency to resolve customer issues in timely manner.   Provide remote support on our product and resolve product related issues during POC & post-deployment phase, through research and troubleshooting.   Debugging system level problems in a multi-vendor, multi-protocol network environment with high- level technical expertise on complex issues.   Work closely with Support Escalation engineers to resolve critical issues   Evaluate the scope for timely escalation and ensure that critical problems are addressed as per the priority.   Document all technical issues, analysis and communication with the customer and ensure that the documentation is crystal clear with action items.      Primary Skills:      Excellent communication and customer management skills   Good understanding of OSI Model, TCP/IP protocol suite (IP, ICMP, TCP, UDP, SNMP, FTP, TFTP,SMTP).   Excellent understanding on application layer protocols (HTTP-HTTPs/SSL), PKI,Network Security - Firewalls/Proxy and SIEMs   Understanding of cloud platforms like Azure, O365 suite, AWS, Salesforce is a plus   Good understanding of Linux/Unix is a plus   Knowledge of Java and SQL is a plus   Scripting language (e.g. Perl, python) is a plus      Essentials:      0-3 years of technical support experience in large enterprise space with solid understanding of technical support processes, customer management/handling skills & ability to work under pressure and in shifts .   The ideal candidate will be a die-hard Engineer, who is a self-starter, with excellent interpersonal, communication, presentation, documentation, problem solving and troubleshooting skills.   Quality focus, result & goal orientation in a group situation and commitment to customer delight are a must.   Sound fundamentals of TCP/IP, HTTPs,SSO-SAML,    SAAS understanding and   in-depth knowledge of Networking & Security Concepts.    Should be flexible to work in shift.                 RoleNetwork (Support) Engineer,Industry TypeSoftware Product,Functional AreaEngineering - Hardware & Networks,Employment TypeFull Time, PermanentRole CategoryIT NetworkEducationUG :Any GraduatePG :Any PostgraduateKey SkillsUnixFTPLinuxNetwork securityPerlHTTPTroubleshootingRemote supportSQLSalesforce","['Unix', 'FTP', 'Linux', 'Network security', 'Perl', 'HTTP', 'Troubleshooting', 'Remote support', 'SQL', 'Salesforce']","['UG :Any Graduate', 'PG :Any Postgraduate']","Industry TypeSoftware Product,","Functional AreaEngineering - Hardware & Networks,","Employment TypeFull Time, Permanent",Role CategoryIT Network
www.routemobile.com,"RoleTechnical Operations (Tech Ops),",Not Disclosed,0 - 1 years,Bangalore/Bengaluru,"Job descriptionTechnical Support,Working on technical queries and ticketing tools,Monitoring issues of international clients.Ready to work on rotational shifts.Only candidates should apply who have good communication in englishRoleTechnical Operations (Tech Ops),Industry TypeTelecom / ISP,Functional AreaCustomer Success, Service & Operations,Employment TypeFull Time, PermanentRole CategoryOperations SupportEducationUG :B.Sc in Computers, B.Tech/B.E. in Computers, BCA in ComputersKey SkillsCommunication SkillsTicketing ToolsTechnical SupportMonitoring ToolsSkills highlighted with ‘‘ are preferred keyskills","['Communication Skills', 'Ticketing Tools', 'Technical Support', 'Monitoring Tools']","['UG :B.Sc in Computers, B.Tech/B.E. in Computers, BCA in Computers']","Industry TypeTelecom / ISP,","Functional AreaCustomer Success, Service & Operations,","Employment TypeFull Time, Permanent",Role CategoryOperations Support
"anla Platforms Limited, previously known as Tanla Solutions Ltd, is a cloud communications company based in Hyderabad, India. The company provides value-added services in the cloud communications space. Tanla has offices in ten locations including Singapore, London, Colombo, Dubai, etc. The company operates with a team of more than 500 and is listed in BSE and NSE in India. The company is India's largest Communications Platform as a Service company.","RoleIT Support - Other,",Not Disclosed,0 - 4 years,Mumbai,"Job description  You'll be Responsible for    - Provide support to internal / external customers while adhering to the set SLA parameters.    - Facilitate calls with customers to explain/resolve/address the issues raised to technical support team    - Perform initial troubleshooting, do analysis, test service flows to resolve customer’s concerns    - Collaborate / coordinate with backend teams in identifying / resolving customerissues.    - Capture and document all queries / concerns via the ticketing tool / email/ calls.    - Responding to customers via various communication channels and to provide timely revert / updates / notifications.    - Share periodic updates and feedbacks on regular basis.    - Maintain regular tracker(s) and publish reports to allstakeholders.    - Ensure 100% adherence to team’s and organizational processes.    - Time Management    - Ticket management    - Customer response and engagement    - Cross-functional communication and coordination    - Compliance and SOPs     What you'd have    -Graduate or Post graduate (BSc, B.E/B.Tech)    - 0 to 4 years of experience, preferably in Telecom Domain    - Excellent communication (written verbal) and interpersonalskills    - Basic knowledge of Linux, MySql, Oracle, Phoenix and Hive    - Analytical mindset to solve issues with focus on client/customer requirement with an ability to take independent decisions    - Proactive, self-motivated and should be a team player    - Flexible to work in 24x7 environment    - Ability to plan and organize  RoleIT Support - Other,Industry TypeTelecom / ISP,Functional AreaIT & Information Security,Employment TypeFull Time, PermanentRole CategoryIT SupportEducationUG :Any Graduate, B.Sc in Chemistry, B.Tech/B.E. in Production/IndustrialPG :Any PostgraduateKey SkillsBiddingGoogle AnalyticsLinuxSocial mediaMySQLL1 Technical Support EngineerHTMLHTTPOracleTechnical support","['Bidding', 'Google Analytics', 'Linux', 'Social media', 'MySQL', 'L1 Technical Support Engineer', 'HTML', 'HTTP', 'Oracle', 'Technical support']","['UG :Any Graduate, B.Sc in Chemistry, B.Tech/B.E. in Production/Industrial', 'PG :Any Postgraduate']","Industry TypeTelecom / ISP,","Functional AreaIT & Information Security,","Employment TypeFull Time, Permanent",Role CategoryIT Support
"TALENT ZONE Consultants is a unique and flourishing Human Resource Consultancy in Bangalore, Karnataka. This company is known for offering best recruitment solutions possible, to both IT and Non-IT industries in all over the world. We host a wide spectrum of Placement Services namely HR Services, Campus Placement, Outsourcing Services, and Manpower Recruitment Services. TALENT ZONE Consultants has gained a considerable network of contacts and a database of quality Candidates, which is generated through networking, referrals and advertising across a wide range of media. Our primary goal is to assist our clients with building the strongest management teams possible. To that end, we endeavor to thoroughly understand our clients'? staffing objectives and profile the skills and background required for a job. We effectively understand our client’s manpower requirements and have been successfully delivering to their ongoing demands that are best suited to our clients'? needs.","RoleTechnical Support - Voice / Blended,",Not Disclosed,0 - 2 years,Bengaluru,"Job description  Computer Hardware Engineers at Bangalore Location.   Diploma/BE computer science freshers or experience   Candidates will be deputed at client location in Bangalore as Desktop Resident Engineer.     RoleTechnical Support - Voice / Blended,Industry TypeRecruitment / Staffing,Functional AreaCustomer Success, Service & Operations,Employment TypeFull Time, PermanentRole CategoryVoice / BlendedEducationUG :B.Tech/B.E. in Production/Industrial, Diploma in MechanicalPG :Post Graduation Not RequiredKey SkillsComputer scienceComputer hardware","['Computer science', 'Computer hardware']","['UG :B.Tech/B.E. in Production/Industrial, Diploma in Mechanical', 'PG :Post Graduation Not Required']","Industry TypeRecruitment / Staffing,","Functional AreaCustomer Success, Service & Operations,","Employment TypeFull Time, Permanent",Role CategoryVoice / Blended
"TALENT ZONE Consultants is a unique and flourishing Human Resource Consultancy in Bangalore, Karnataka. This company is known for offering best recruitment solutions possible, to both IT and Non-IT industries in all over the world. We host a wide spectrum of Placement Services namely HR Services, Campus Placement, Outsourcing Services, and Manpower Recruitment Services. TALENT ZONE Consultants has gained a considerable network of contacts and a database of quality Candidates, which is generated through networking, referrals and advertising across a wide range of media. Our primary goal is to assist our clients with building the strongest management teams possible. To that end, we endeavor to thoroughly understand our clients'? staffing objectives and profile the skills and background required for a job. We effectively understand our client’s manpower requirements and have been successfully delivering to their ongoing demands that are best suited to our clients'? needs.","RoleTechnical Support - Voice / Blended,",Not Disclosed,1 - 5 years,Bengaluru,"Job descriptionComputer Hardware & Networking Engineer for field work with 2 wheeler. 

-

- Responsibilities and Duties

- Experience in handling desktop,  laptop & network. Installation of hardware 

- & software,  troubleshooting,  maintenance,  configuration,  backup,  server 

- admin,  technical supportCandidate should have experience in installation 

- or configuring Desktops/ Laptop. Should have excellent knowledge in 

- troubleshooting of Desktop/ Laptop,  Printer,  hardware and software. Should 

- have excellent Communication skills in English Should have good knowledge 

- on hardware & networking Looking for candidates,  who can join 

- immediately. Should have 2 wheeler

- Qualifications and Skills

- Strong fundamental Knowledge of Desktops/ Laptops/ OS/ NetworkingGood 

- knowledge of Hardware FundamentalsRoleTechnical Support - Voice / Blended,Industry TypeRecruitment / Staffing,Functional AreaCustomer Success, Service & Operations,Employment TypeFull Time, PermanentRole CategoryVoice / BlendedEducationUG :Diploma in Mechanical, Any GraduatePG :Post Graduation Not RequiredKey SkillsHardware networkingNetwork installationComputer hardwareSoftware troubleshootingServer Administrator","['Hardware networking', 'Network installation', 'Computer hardware', 'Software troubleshooting', 'Server Administrator']","['UG :Diploma in Mechanical, Any Graduate', 'PG :Post Graduation Not Required']","Industry TypeRecruitment / Staffing,","Functional AreaCustomer Success, Service & Operations,","Employment TypeFull Time, Permanent",Role CategoryVoice / Blended
"Industry Distributors, Wholesale (Distributors/ Wholesale Traders - IT Products)","RoleHardware Architect,",Not Disclosed,2 - 7 years,Bengaluru,"Job description  Position: Computer Hardware Engineer  Qualification : Graduate & Post- Graduate  Experience   Minimum 2 Years of experience. Extensive experience in Computer Assembling and Trouble shooting. Demonstrated Small- Scale successful LAN implementation. Experience in installations,  upgrades and backups of software and hardware applications. Experience in Internet security.  Description  We are looking for Computer Hardware Engineers with Diploma Certification. Other certifications might include MCSE,  MCP and CCNA with experience in some of the following; Windows 2000 Servers,  Windows 95/ 98/ NT/ 2000/ XP and WANs will be added advantage. You will have the opportunity to work with a wide variety of Hardware products and technologies while advancing your career with additional training and certifications. Experience required in Hardware,  software and maintenance on PCs,  laptops,  laser printers and peripherals.  To Apply  Send in your resume through email mentioning the post applied for in the subject line to jobs@winmaxindia.RoleHardware Architect,Industry TypeIT Services & Consulting,Functional AreaEngineering - Hardware & Networks,Employment TypeFull Time, PermanentRole CategoryHardwareEducationUG :B.Tech/B.E. in ComputersPG :M.Tech in ComputersKey Skillsaudio visualProject CoordinatorComputer hardwareInternet securityLANServiceWindowsCCNAMCSE","['audio visual', 'Project Coordinator', 'Computer hardware', 'Internet security', 'LAN', 'Service', 'Windows', 'CCNA', 'MCSE']","['UG :B.Tech/B.E. in Computers', 'PG :M.Tech in Computers']","Industry TypeIT Services & Consulting,","Functional AreaEngineering - Hardware & Networks,","Employment TypeFull Time, Permanent",Role CategoryHardware
