company,role,salary,experience,Location,description,skills,qualification,industry_type,Functional_area,Employment_type,Role_category
Aptiv Technical Centre,"RoleSystem Security Engineer,",Not Disclosed,5 - 10 years,Bangalore/Bengaluru,"Job description   As a member of the Cyber Security Operations team, the role of the Security Operations Engineer is critical in ensuring that our Aptiv Cyber Security platforms are operating efficiently and effectively, configuration management is maintained in line with best in class controls, to deliver excellent security services that safe guard Aptiv, our users, data and systems.   This role will include close collaborate with internal Aptiv Security teams as well as with our Security service providers, responsible for Vulnerability management, Incident Response and Security engineering.       Your role      Manage and support Cyber Security platforms     Develop and implement platform system health monitoring and alerting use cases     Review and act upon Cyber Security platform health alerts     Root cause analysis for infrastructure related incidents     Development and deployment of Cyber Security platform configuration changes     Actively drive the automation of Cyber Security related processes     Respond to Information Security related queries     Ensure compliance to Service Level Agreements (SLA), process adherence and process improvisation to achieve operational objectives     Manage the local site security operations team members, handling escalations or issues within the team on operational duties and activities, providing mentoring & acting as a primary point of contact for the local operational team        Your background      5+ years working in Cyber Security platform management in an enterprise or service provider environment, in a technical / operational role     2+ years in a team leader / managed type role, managing junior resources, their priorities, performance and duties etc.     Proven experience with Cyber Security platform management and operations     Solid knowledge and hands-on experience     Managing EDR and EPP products (e.g., Crowdstrike Falcon, Vmware Carbon Black)     Managing network security products (e.g., Palo Alto Networks firewalls, Fortinet Firewalls)     Managing email security products (e.g., ProofPoint TAP, Microsoft Defender for Office365)     With SIEM tools (e.g., IBM QRADAR, Microfocus ArcSight, SPLUNK)     With vulnerability assessment products (e.g., Tenable, Qualys)     With endpoint management (Windows, OS X, Linux, Android, iOS)     Good communication and project management skills        Additional requirements      Scripting (e.g., Python, PowerShell)     Exposure to public cloud (e.g., Azure, AWS, GCP) and SaaS (Office 365) environments     Experience using SOAR security products (e.g., Cortex XSOAR, IBM Resilient, Splunk Phantom)     Knowledge of OT security solutions ( e.g. Armis, Claroty )     Professional Cyber Security certifications (e.g., CEH, GSEC)     Bachelor in Computer Science, Information Security or equivalent    RoleSystem Security Engineer,Industry TypeElectronic Components / Semiconductors,Functional AreaIT & Information Security,Employment TypeFull Time, PermanentRole CategoryIT SecurityEducationUG :B.Sc in ChemistryPG :Any PostgraduateKey SkillsVMwareAutomationLinuxInformation securityConfiguration managementNetwork securitymicrosoftMonitoringAndroidPython","['VMware', 'Automation', 'Linux', 'Information security', 'Configuration management', 'Network security', 'microsoft', 'Monitoring', 'Android', 'Python']","['UG :B.Sc in Chemistry', 'PG :Any Postgraduate']","Industry TypeElectronic Components / Semiconductors,","Functional AreaIT & Information Security,","Employment TypeFull Time, Permanent",Role CategoryIT Security
"ALTEN Calsoft Labs is a next gen digital transformation, technology consulting, enterprise IT and product engineering services company, that helps customers to become smarter, highly productive, nimble and better at predicting the future. Leveraging our extensive deep industry and business process expertise, passion for customer excellence, and proven global IT services delivery model and network €“ we offer best of the breed offerings for Industry verticals like Education, Healthcare & Life Sciences, Networking & Telecom, Hi-Tech, ISV and Retail.24000 + Employees, 20 + Countries1000 + CustomersSince 1992, ALTEN Calsoft Labs has delivered unmatched and sustainable business value to its customers through a combination of process excellence, reusable frameworks and technology innovation, integration and transformation. With a multi-cultural and transnational talent comprising over 24,000 employees, spread across 20 countries, we bring in competitive advantage, innovative and fresh perspectives to business challenges and promote a collaborative knowledge environment.ALTEN Calsoft Labs is a pioneer in delivering Business Innovation, Integration and Transformation through disruptive technologies like SMAC (Social €“ Mobility €“ Analytics €“ Cloud), IoT and Big Data. We have mastered the art of addressing enterprise business and technology challenges through our €Connected Customer framework€ that:Enables enterprise business transformation, technology innovation and integration.Facilitates customers thrive in the digital age by enhancing productivity and performance.ALTEN Calsoft Labs has received accreditation certification of CMMI level-3, DEV-1.3version, ISO 9001:2015 and ISO/IEC 27001:2013 for Information security management system covering provision of resources, work environment for software design, development testing, implementation, maintenance, enhancement and support projects. This certifies that the Quality Management System of ALTEN Calsoft Labs has been audited and found to be in accordance with the requirements of the Management System standard.","RoleIT Infrastructure Services - Other,",Not Disclosed,9 - 14 years,Bangalore/Bengaluru,"Job descriptionRoles and Responsibilities  1.       Advanced knowledge on Networking, Windows and Linux.2.       Maintaining and Monitoring daily IT operations, including operating systems, security tools, applications, servers, Firewall, Switches, Access Points, email systems, laptops, desktops, software and hardwares.3.       Coordinating technology installations, upgrades, and maintenance.4.       Selecting and purchasing new and replacement hardware and software, based on requirement.5.       Assuring all IT requests and issues/incidents are performed within the SLA.6.       Managing team members and monitoring their performance.7.       Overseeing the annual IT budget and ensuring cost-effectiveness.8.       Disaster recovery plan and backup procedures.9.       Multi-tasking and time-management skills, with the ability to prioritize tasks and manage the escalations.10.   Asset Management, IT audit and Completion.11.   Good Verbal and written communication skills.Note: Should be available to join in lessthan a month.RoleIT Infrastructure Services - Other,Industry TypeIT Services & Consulting,Functional AreaIT & Information Security,Employment TypeFull Time, PermanentRole CategoryIT Infrastructure ServicesEducationUG :Any GraduateKey Skillsnetworkingit managementit operationsaccess pointsfirewallIT Operations ManagementRoutingSwitchingSkills highlighted with ‘‘ are preferred keyskills","['networking', 'it management', 'it operations', 'access points', 'firewall', 'IT Operations Management', 'Routing', 'Switching']",['UG :Any Graduate'],"Industry TypeIT Services & Consulting,","Functional AreaIT & Information Security,","Employment TypeFull Time, Permanent",Role CategoryIT Infrastructure Services
EQUINITI INDIA PRIVATE LIMITED,"RoleIT Project Manager,",Not Disclosed,7 - 12 years,Chennai,"Job descriptionRole summaryDelivery of robust and resilient IT infrastructure solutions is critical to the success of the Group. We have an exciting opportunity for a dynamic and enthusiastic Senior IT Project Manager to manage a portfolio of projects, ranging in size, complexity and scope.The primary responsibility will be to manage infrastructure projects for the IT Division and infrastructure workstreams of Business sponsored projects. However, projects may incorporate a combination of business, application development and infrastructure deliverables for any area of the EQ Group.The job holder will be responsible for managing the IT delivery throughout the project lifecycle, ensuring that all documentation is completed, and gateway criteria met. The role will include scoping and planning projects and work streams, including undertaking studies and the production of business cases for IT sponsored infrastructure projects and may require input to Business sponsored business cases with IT infrastructure elements.The role includes liaison with project stakeholders to ensure that requirements and deliverables are fully scoped, understood and approved by IT governance boards, estimated accurately, resources secured with delivery plans aligned, resulting in a successful and timely delivery. Projects will utilise resources from across the IT division in multiple locations (including offshore) and may also involve the use of 3rd party suppliers.In addition to leading project delivery teams, the job holder will have line management responsibilities. Core Duties/Responsibilities Managing a portfolio of work, being either single or multiple projects throughout the project lifecycle. Adhering to the Group Project Management Methodology, ensuring that gateway criteria are met at each stage in the project delivery. Successful delivery of all projects in accordance with the Client and Business requirements, within budget and on schedule. Managing project deliverables and resources, ensuring timely and complete delivery by self, project team and 3rd party suppliers. Develop and maintain effective working relationships with colleagues, stakeholders, suppliers and Clients. Co-ordinating and contributing to the production of assessments, designs and supporting documentation. Production of high-quality project documentation, including management and delivery plans, reports, logs and service introduction material. Review and sign-off of project deliverables and documentation. Identifying and managing risks and issues that could threaten a project’s delivery. Recommending and/or taking appropriate action to overcome delays, challenges or cost over-runs. Chairing project meetings and facilitating project workshops. Co-ordinating and/or contributing to the design, development and specification of new/revised processes and systems, documentation, training materials, etc, as required. Adherence to all Audit, Regulatory, Security and Compliance requirements.Skills, Capabilities and Attributes  Track record of successful and timely delivery of IT infrastructure projects, operating within a formal project methodology and enterprise organisation. Experience and working knowledge of MS Management Solutions and understanding of the following or similar would be beneficial: Enterprise data centres, virtualisation, storage, SQL and SharePoint databases, networks, Exchange, Cisco, VPNs, ADFS, F5. Excellent written and verbal communication skills. Ability to communicate IT and Infrastructure terminology and technology in plain-English and in non-technical terms to colleagues and Clients. Knowledge, confidence and experience of working with technical leads and subject matter experts to scope and plan solutions and delivery approaches. Sound grasp and understanding of IT terminology and technologies, confident in prioritising activities and challenging and /or supporting requirements, design and implementation decisions. Strong stakeholder management skills, with the confidence to positively influence and challenge supportively and effectively where appropriate. Experience of leading global delivery teams and managing deliveries with 3rd party suppliers. Effective time management skills with proven ability to manage multiple projects effectively. Ability to work calmly and methodically when under pressure. Experience of building and leading effective project delivery teams. Strong leadership skills and experience of developing and guiding direct reports, and embedding best practice. Experience gained within financial services or other regulated environments would be advantageous.We are committed to equality of opportunity for all staff and applications from individuals are encouraged regardless of age, disability, sex, gender reassignment, sexual orientation, pregnancy and maternity, race, religion or belief and marriage and civil partnerships. Please note any offer of employment is subject to satisfactory pre-employment screening checks.RoleIT Project Manager,Industry TypeBPO / Call Centre,Functional AreaProject & Program Management,Employment TypeFull Time, PermanentRole CategoryTechnology / ITEducationUG :Any GraduatePG :Any PostgraduateKey SkillsProject ManagementExchangestakeholder managementSharePoint databasesVPNsCisconetworksADFSF5SQLAuditingSkills highlighted with ‘‘ are preferred keyskills","['Project Management', 'Exchange', 'stakeholder management', 'SharePoint databases', 'VPNs', 'Cisco', 'networks', 'ADFS', 'F5', 'SQL', 'Auditing']","['UG :Any Graduate', 'PG :Any Postgraduate']","Industry TypeBPO / Call Centre,","Functional AreaProject & Program Management,","Employment TypeFull Time, Permanent",Role CategoryTechnology / IT
Equiniti,"RoleIT Project Manager,",Not Disclosed,9 - 11 years,Chennai,"Job description         Role summary    Delivery of robust and resilient IT infrastructure solutions is critical to the success of the Group. We have an exciting opportunity for a dynamic and enthusiastic Senior IT Project Manager to manage a portfolio of projects, ranging in size, complexity and scope.   The primary responsibility will be to manage infrastructure projects for the IT Division and infrastructure workstreams of Business sponsored projects. However, projects may incorporate a combination of business, application development and infrastructure deliverables for any area of the EQ Group.   The job holder will be responsible for managing the IT delivery throughout the project lifecycle, ensuring that all documentation is completed, and gateway criteria met. The role will include scoping and planning projects and work streams, including undertaking studies and the production of business cases for IT sponsored infrastructure projects and may require input to Business sponsored business cases with IT infrastructure elements.   The role includes liaison with project stakeholders to ensure that requirements and deliverables are fully scoped, understood and approved by IT governance boards, estimated accurately, resources secured with delivery plans aligned, resulting in a successful and timely delivery. Projects will utilise resources from across the IT division in multiple locations (including offshore) and may also involve the use of 3rd party suppliers.   In addition to leading project delivery teams, the job holder will have line management responsibilities.       Core Duties/Responsibilities    Managing a portfolio of work, being either single or multiple projects throughout the project lifecycle.   Adhering to the Group Project Management Methodology, ensuring that gateway criteria are met at each stage in the project delivery.   Successful delivery of all projects in accordance with the Client and Business requirements, within budget and on schedule.   Managing project deliverables and resources, ensuring timely and complete delivery by self, project team and 3rd party suppliers.   Develop and maintain effective working relationships with colleagues, stakeholders, suppliers and Clients.   Co-ordinating and contributing to the production of assessments, designs and supporting documentation.   Production of high-quality project documentation, including management and delivery plans, reports, logs and service introduction material.   Review and sign-off of project deliverables and documentation.   Identifying and managing risks and issues that could threaten a project s delivery.   Recommending and/or taking appropriate action to overcome delays, challenges or cost over-runs.   Chairing project meetings and facilitating project workshops.   Co-ordinating and/or contributing to the design, development and specification of new/revised processes and systems, documentation, training materials, etc, as required.   Adherence to all Audit, Regulatory, Security and Compliance requirements.      Skills, Capabilities and Attributes     Track record of successful and timely delivery of IT infrastructure projects, operating within a formal project methodology and enterprise organisation.   Experience and working knowledge of MS Management Solutions and understanding of the following or similar would be beneficial: Enterprise data centres, virtualisation, storage, SQL and SharePoint databases, networks, Exchange, Cisco, VPNs, ADFS, F5.   Excellent written and verbal communication skills.   Ability to communicate IT and Infrastructure terminology and technology in plain-English and in non-technical terms to colleagues and Clients.   Knowledge, confidence and experience of working with technical leads and subject matter experts to scope and plan solutions and delivery approaches.   Sound grasp and understanding of IT terminology and technologies, confident in prioritising activities and challenging and /or supporting requirements, design and implementation decisions.   Strong stakeholder management skills, with the confidence to positively influence and challenge supportively and effectively where appropriate.   Experience of leading global delivery teams and managing deliveries with 3rd party suppliers.   Effective time management skills with proven ability to manage multiple projects effectively.   Ability to work calmly and methodically when under pressure.   Experience of building and leading effective project delivery teams.   Strong leadership skills and experience of developing and guiding direct reports, and embedding best practice.   Experience gained within financial services or other regulated environments would be advantageous.  RoleIT Project Manager,Industry TypeBanking,Functional AreaProject & Program Management,Employment TypeFull Time, PermanentRole CategoryTechnology / ITEducationUG :Any GraduatePG :Any PostgraduateKey Skillscyber securityProject managementInformation securityApplication developmentProject deliveryStakeholder managementciscoFinancial servicesSQLAuditing","['cyber security', 'Project management', 'Information security', 'Application development', 'Project delivery', 'Stakeholder management', 'cisco', 'Financial services', 'SQL', 'Auditing']","['UG :Any Graduate', 'PG :Any Postgraduate']","Industry TypeBanking,","Functional AreaProject & Program Management,","Employment TypeFull Time, Permanent",Role CategoryTechnology / IT
"We work hard, collaborate and care. Together we create seamless transactions, accessible services and positive experiences for people around the world.","RoleIT Project Manager,",Not Disclosed,7 - 10 years,Chennai,"Job description   Core Duties/Responsibilities     Managing a portfolio of work, being either single or multiple projects throughout the project lifecycle.   Adhering to the Group Project Management Methodology, ensuring that gateway criteria are met at each stage in the project delivery.   Successful delivery of all projects in accordance with the Client and Business requirements, within budget and on schedule.   Managing project deliverables and resources, ensuring timely and complete delivery by self, project team and 3rd party suppliers.   Develop and maintain effective working relationships with colleagues, stakeholders, suppliers and Clients.   Co-ordinating and contributing to the production of assessments, designs and supporting documentation.   Production of high-quality project documentation, including management and delivery plans, reports, logs and service introduction material.   Review and sign-off of project deliverables and documentation.   Identifying and managing risks and issues that could threaten a project s delivery.   Recommending and/or taking appropriate action to overcome delays, challenges or cost over-runs.   Chairing project meetings and facilitating project workshops.   Co-ordinating and/or contributing to the design, development and specification of new/revised processes and systems, documentation, training materials, etc, as required.   Adherence to all Audit, Regulatory, Security and Compliance requirements.       Skills, Capabilities and Attributes      Track record of successful and timely delivery of IT infrastructure projects, operating within a formal project methodology and enterprise organisation.   Experience and working knowledge of MS Management Solutions and understanding of the following or similar would be beneficial: Enterprise data centres, virtualisation, storage, SQL and SharePoint databases, networks, Exchange, Cisco, VPNs, ADFS, F5.   Excellent written and verbal communication skills.   Ability to communicate IT and Infrastructure terminology and technology in plain-English and in non-technical terms to colleagues and Clients.   Knowledge, confidence and experience of working with technical leads and subject matter experts to scope and plan solutions and delivery approaches.   Sound grasp and understanding of IT terminology and technologies, confident in prioritising activities and challenging and /or supporting requirements, design and implementation decisions.   Strong stakeholder management skills, with the confidence to positively influence and challenge supportively and effectively where appropriate.   Experience of leading global delivery teams and managing deliveries with 3rd party suppliers.   Effective time management skills with proven ability to manage multiple projects effectively.   Ability to work calmly and methodically when under pressure.   Experience of building and leading effective project delivery teams.   Strong leadership skills and experience of developing and guiding direct reports, and embedding best practice.   Experience gained within financial services or other regulated environments would be advantageous.   RoleIT Project Manager,Industry TypeFinancial Services,Functional AreaProject & Program Management,Employment TypeFull Time, PermanentRole CategoryTechnology / ITEducationUG :Any GraduatePG :Any PostgraduateKey Skillscyber securityProject managementInformation securityApplication developmentProject deliveryStakeholder managementciscoFinancial servicesSQLAuditing","['cyber security', 'Project management', 'Information security', 'Application development', 'Project delivery', 'Stakeholder management', 'cisco', 'Financial services', 'SQL', 'Auditing']","['UG :Any Graduate', 'PG :Any Postgraduate']","Industry TypeFinancial Services,","Functional AreaProject & Program Management,","Employment TypeFull Time, Permanent",Role CategoryTechnology / IT
"Wells Fargo & Company (NYSE: WFC) is a diversified, community-based financial services company with $1.9 trillion in assets. Wells Fargos vision is to satisfy our customersfinancial needs and help them succeed financially. Founded in 1852 and headquartered in San Francisco, Wells Fargo provides banking, investment and mortgage products and services, as well as consumer and commercial finance, through 8,050 locations, 13,000 ATMs, the internet (wellsfargo.com) and mobile banking, and has offices in 38 countries and territories to support customers who conduct business in the global economy. With approximately 265,000 team members, Wells Fargo serves one in three households in the United States. Wells Fargo & Company was ranked No. 26 on Fortunes 2018 rankings of Americas largest corporations. News, insights and perspectives from Wells Fargo are also available at Wells Fargo Stories.","RoleOther,",Not Disclosed,12 - 14 years,Hyderabad/Secunderabad,"Job description  12+ years of Experience in Datacenter management and IT support for a large enterprise preferably financial institution with at least 3+ years experience in leading a team  Experienced in supporting various datacenter audit and compliance requirement  Exposure to industry standard tools used in datacenter management  Experience in ITIL Based Service Model and having good understanding of Incident/Change/Problem Management areas.  Ability to build strong relations with US based technology and business partners.  Hand on experience in Datacenter Management   Managed a team size of 15 to 20 FTEs along with contractors.   Prior experience in automating various day to day activities related to datacenter and reporting  Ability to communicate clearly and concisely and use strong writing and verbal skills to communicate facts, figures, and ideas to others.   Strong demonstrated people development skills to hire, coach, develop, and mentor team members.  Good Project Management Knowledge  RoleOther,Industry TypeFinancial Services,Functional AreaOther,Employment TypeFull Time, PermanentRole CategoryOtherEducationUG :Any GraduatePG :Any PostgraduateKey SkillsCisco certified network associateremediationPeople developmentCisco certified network professionalProject managementProblem managementOperationsMonitoringAuditingCapacity planning","['Cisco certified network associate', 'remediation', 'People development', 'Cisco certified network professional', 'Project management', 'Problem management', 'Operations', 'Monitoring', 'Auditing', 'Capacity planning']","['UG :Any Graduate', 'PG :Any Postgraduate']","Industry TypeFinancial Services,","Functional AreaOther,","Employment TypeFull Time, Permanent",Role CategoryOther
"Wells Fargo & Company (NYSE: WFC) is a diversified, community-based financial services company with $1.9 trillion in assets. Wells Fargos vision is to satisfy our customersfinancial needs and help them succeed financially. Founded in 1852 and headquartered in San Francisco, Wells Fargo provides banking, investment and mortgage products and services, as well as consumer and commercial finance, through 8,050 locations, 13,000 ATMs, the internet (wellsfargo.com) and mobile banking, and has offices in 38 countries and territories to support customers who conduct business in the global economy. With approximately 265,000 team members, Wells Fargo serves one in three households in the United States. Wells Fargo & Company was ranked No. 26 on Fortunes 2018 rankings of Americas largest corporations. News, insights and perspectives from Wells Fargo are also available at Wells Fargo Stories.","RoleBFSI, Investments & Trading - Other,",Not Disclosed,10 - 14 years,Bangalore/Bengaluru,"Job description   Manage a variety of operational tasks of   Annuities   activities with potential high risk.   Transition and streamline the process with utmost accountability ahead of the deadline   Business requires extensive involvement with business partners in US and external counterparties   Rightly skilled to challenge status quo , establish robust risk management in the process   Being aware of the current market changes and working to incorporate the same in the process.    Process deals with complex manual tasks, which needs managers attention to authorize and approve on a daily basis and closely monitor.   Daily interactions with external parties like Portfolio Managers , Brokers, Investment and money managers, fund Admins, clearing agents, Transfer agent companies to gather various informations about trade instructions, Money movements, Fund Transfers, etc.    Process deals with stringent cutoffs and tight deadlines on a daily basis. Dealing with escalations due to non-responsive parties becomes daily process which is taken care by the managers   Always demonstrate sense of urgency and maintain a heightened sense of ""Risk - alertness"".   Effective stakeholders management, drive transformation and efficiency to the process and establish streamlined process.   Gain expertise in the process and lead by example       Essential Qualifications:       10-14 years of work experience in the Securities /Financial Market industry, wealth management experience along with 3-5 years of people management is must.   Able to handle critical production or escalation issues with minimal supervision.   Ability to handle multiple tasks and meet tight deadlines.   Plan, coordinates, distributes, and monitors daily securities or cash related production work   Ensuring all Risk parameters are covered & reviewed regularly and have controls in place     Gain process expertise and guide the team   Very Good understanding of Capital markets products and process   strong technical and problem-solving skills   Commerce Graduate with CA/CFA/ICW/M.com /MBA preferably in Finance vertical   Any other industry related Certifications       Desired Experience:       Prior experience in Annuities Process   Desirable to have experience of interacting with US customers and stakeholders.   Good knowledge and work experience in the Securities /Financial Markets/Mutual Funds/Reconciliation   Good problem solving skills, Attention to detail and comprehension skills   Must be comfortable working in night shift    RoleBFSI, Investments & Trading - Other,Industry TypeFinancial Services,Functional AreaBFSI, Investments & Trading,Employment TypeFull Time, PermanentRole CategoryBFSI, Investments & Trading - OtherEducationUG :Any GraduatePG :M.Com in Commerce, CA in CA, MBA/PGDM in Any SpecializationKey SkillsremediationWealth managementFinanceReconciliationRegulatory complianceInvestment managementRisk managementOperationsRecruitmentInvestment","['remediation', 'Wealth management', 'Finance', 'Reconciliation', 'Regulatory compliance', 'Investment management', 'Risk management', 'Operations', 'Recruitment', 'Investment']","['UG :Any Graduate', 'PG :M.Com in Commerce, CA in CA, MBA/PGDM in Any Specialization']","Industry TypeFinancial Services,","Functional AreaBFSI, Investments & Trading,","Employment TypeFull Time, Permanent","Role CategoryBFSI, Investments & Trading - Other"
bangalore,"RoleSystem Administrator / Engineer,","₹ 18,00,000 - 20,00,000 P.A. ",10 - 13 years,Bangalore/Bengaluru,"Job descriptionRoles and Responsibilities  IT Operations Manager with Infrastructure skills, Any experience wintel,vm ware adminLooking for immediate to 10days joiner Interested means kindly share your  resume on shanthi.mailan@adecco.comDesired Candidate Profile Replay with updated resumeCurrent organiztion official Notice period:currently Serving Notice :Yes/No,(mention within how many days will join with us)Current CTC:Expected CTC:Location preferred:Desired Candidate Profile Perks and Benefits RoleSystem Administrator / Engineer,Industry TypeIT Services & Consulting,Functional AreaEngineering - Hardware & Networks,Employment TypeFull Time, PermanentRole CategoryIT NetworkEducationUG :Any GraduateKey SkillsIT Infrastructure ManagementIT OperationsSkills highlighted with ‘‘ are preferred keyskills","['IT Infrastructure Management', 'IT Operations']",['UG :Any Graduate'],"Industry TypeIT Services & Consulting,","Functional AreaEngineering - Hardware & Networks,","Employment TypeFull Time, Permanent",Role CategoryIT Network
Leading Client,"RoleHR Operations - Other,",Not Disclosed,7 - 12 years,Bangalore/Bengaluru,"Job descriptionWhat the role entails :(Key Responsibilities) :- Own HR Operations for India employee - Entire Lifecycle- Employee Records/File management- Statutory compliance- Drive benefits administration- Will be responsible for creating and executing processes related to HR Operations - payroll process, contract employment, Lifecycle updations, Increment administration etc.- SPOC for grievances related to HRIS, benefits, payroll etc.- S/he will develop a broad understanding of all HR programs, and provide support in execution in areas of Benefits, Policy Making and Talent Management & Analytics.- Driving strong sense of integrity, ethics and culture in the organization by having tight controls and policies.- Anticipate potential compliance issues and take pre-emptive measures to negate or manage the risks.What we are looking for in you :(Skills, Knowledge, Special Attributes, Mobility) :- Strong exposure to different facets of HR - Operations- Excellent communication and facilitation skills- Demonstrated ability to manage organizational change- Ability to Independently work and execute- Global Mind set, System & Process Orientation, Good Interpersonal skillsRoleHR Operations - Other,Industry TypeIT Services & Consulting,Functional AreaHuman Resources,Employment TypeFull Time, PermanentRole CategoryHR OperationsEducationUG :Any GraduatePG :Any PostgraduateDoctorate :Doctorate Not RequiredKey SkillsHR Operationsbenefits administrationFile managementStatutory complianceHRSkills highlighted with ‘‘ are preferred keyskills","['HR Operations', 'benefits administration', 'File management', 'Statutory compliance', 'HR']","['UG :Any Graduate', 'PG :Any Postgraduate', 'Doctorate :Doctorate Not Required']","Industry TypeIT Services & Consulting,","Functional AreaHuman Resources,","Employment TypeFull Time, Permanent",Role CategoryHR Operations
Shell India Markets Private Limited,"RoleIT Operations Management,",Not Disclosed,15 - 18 years,Bangalore/Bengaluru,"Job descriptionThe RoleIDT Operations Manager is a key role within Sectors Decarbonisation & Global Lubricants Information & Digital Technology Service & Operations Management (SOM) teams that consists of fast-growing portfolios in Global Lubricants and Sectors & Decarbonisation Business.We are looking for a highly flexible and adaptable individual who has high resilience to ambiguity, uncertainty, and transformational change.Where you fit inThe IDT Operations Manager is accountable for the overall management of operations and service delivery along with implementing Artificial Intelligence & Future of Operations roadmap. The Operations Manager ensures that services provided by third parties are secure and reliable while exercising contractual clauses to ensure key KPIs (e.g., Critical Service Levels, Key Measures) are upheld and owns the IDSO contracts with key Infrastructure Service Providers and Application Suppliers.The Operations Manager acts as the escalation point between IDT, business, and 3rd party for any deterioration in service levels. The Operations Manager will have end to end accountability for the application landscape performance, IDT control effectiveness, budget management, Supplier management and stakeholder management (operations, innovation, business confidence and financials) which includes working across a delivery chain that involves many players: applications, infrastructure, software vendors, outsource partners, business partners etc. to meet business defined service levels.What is the roleThe IDT Operations Manager is responsible in supporting delivery of the day-to-day application and infrastructure services according to the agreed Service Levels and Operate Level Agreements. They are experts in their field providing efficient and effective support and services whilst ensuring compliancy. Depending on area of expertise, the IDT Operations Managers (team members) may be part of a DevOps team improving product features and flow reliability and security. In areas where there are Business Critical products and applications, the IDT Operations Manager in that role ensures the integrity of the application and infrastructure landscape (in most cases 24 X7), works with appropriate parties for BC incident resolution.The IDT Operations Manager is also accountable for supportability and transition activities of enhancements and project solutions. This includes analysing and understanding business functional and non-functional requirements for supportability impact, as well as assessing implications of landscape and portfolio changes and reviewing for enhancement and continuous improvement opportunities.Principal Accountabilities:Ensure reliable, secure, and affordable IDT landscape operationsStakeholder management and engagement in Business and IDT OrganizationSupplier management, performance, and engagement.Implement Artificial Intelligence Operations & Future of Operations roadmapFinancial management such as Budget, contracts, Invoices, Accruals, Latest EstimatesIDT, Regulatory, Compliance Controls effectiveness and operationsDeliver through others and able to influence stakeholdersCoaches, mentors and provide leadership to team membersStrong focus on business value, customer centricity and business impactEnsures key services for product lines are measured, monitored, raising alerts when neededAccountable for reviewing the landscapes for enhancement and continuous improvement opportunities.Resolve incidents or problems, conduct root cause analysis and Major Problem ReviewsDrive efficiencies in systems and process: capacity planning, performance tuning, monitoring, ITIL processes etc.Assist projects in operational readiness activitiesPart of product line team delivering business capability and valueContinuous Improvement activities for landscape enhancementEstablish solutions to known errors to expedite resolution of incidents and performs root cause analysis to minimize reoccurrence.Change/release management including automation of Deployment and Configuration (CI/CD)Accountable for Operational Readiness for new demand, changes and projects impacting the portfolio and provides sign off, with Agreement to Deploy and Agreement to Operate as key milestones.Accountable for the identification of systemic issues on application landscapes, driving structural improvements while balancing costs with business value; supporting Service Operations Management (SOM) in optimizing landscape Total Cost of Ownership.Accountable for coordination of Disaster Recovery (DR) plans and Test execution for the critical business applications within the landscape including maintaining the application and infrastructure landscape documentation on an annual basis, document failover process, criteria, and timingsAct as the escalation point for operation-related issues.What we need from you15 + years of IT Operations, IT delivery experience.Minimum Education or Certification: 4-year Degree related to ITSelf-starter with Good analysis and problem-solving skills.Experience in IT applications support, ITIL processes and IT services management.Ability to deal with conflict and ambiguity effectivelyA good understanding of large-scale distributed systems in practice, including multi-tier architectures, application security, monitoring, and storage systemsProven record of delivering against stretch targets and has learner mindsetStrong stakeholder, interpersonal, communication, and negotiation skillsProven ability to deliver results in a matrix organization driving delivery excellence through influence and team working.Ability to operate in a virtual cross-cultural organizationAbility to take periodic calls outside of working hours to facilitate working in a global environment.Be end-to-end accountable for the Operate Landscape lifecycle. RoleIT Operations Management,Industry TypePetrochemical / Plastics / Rubber,Functional AreaIT & Information Security,Employment TypeFull Time, PermanentRole CategoryIT Infrastructure ServicesEducationUG :B.Tech/B.E. in Any SpecializationPG :Any PostgraduateKey SkillsIT Operationsperformance tuningIT services managementTest executionIT applications supportArtificial Intelligence OperationsSupplier managementIT deliveryITIL processesStakeholder managementroot cause analysisIDT landscape operationsSkills highlighted with ‘‘ are preferred keyskills","['IT Operations', 'performance tuning', 'IT services management', 'Test execution', 'IT applications support', 'Artificial Intelligence Operations', 'Supplier management', 'IT delivery', 'ITIL processes', 'Stakeholder management', 'root cause analysis', 'IDT landscape operations']","['UG :B.Tech/B.E. in Any Specialization', 'PG :Any Postgraduate']","Industry TypePetrochemical / Plastics / Rubber,","Functional AreaIT & Information Security,","Employment TypeFull Time, Permanent",Role CategoryIT Infrastructure Services
